,loss
0,1869.41830346
1,1825.80221455
2,4290.12139301
3,1019.43079619
4,3231.03917016
5,4383.45392439
6,1222.96852956
7,6682.74655167
8,8410.75005274
9,6780.39455484
10,4677.12593961
11,5807.74487868
12,2115.19693118
13,1045.16783612
14,614.438093182
15,1133.40527544
16,8218.74646526
17,1381.1299938
18,4015.21731579
19,2306.49362321
20,1064.77106885
21,950.726717479
22,1136.14156403
23,1946.84047938
24,2291.27407356
25,2130.86131428
26,2186.40417373
27,1217.11303428
28,6747.41486479
29,1867.9468583
30,2645.74778255
31,1880.23824698
32,4688.25475492
33,3326.83803486
34,1351.02908157
35,1313.65718765
36,3996.85714576
37,13393.1588501
38,1591.03057364
39,2913.24040857
40,985.563811666
41,5671.05368644
42,4562.01347793
43,2360.52813652
44,1270.83547743
45,11353.0287559
46,1161.26566854
47,830.862957209
48,1168.23540047
49,1485.00989713
50,2480.36083214
51,2249.75443087
52,2075.12045498
53,2478.28588416
54,1825.98696741
55,2015.32433699
56,1530.18150032
57,1635.22259434
58,2393.80905293
59,4046.63626447
60,1950.28078394
61,1246.20949702
62,1277.63363096
63,2724.66576174
64,1761.28272382
65,18525.0885165
66,1333.7633188
67,1507.94804178
68,1344.13772324
69,5004.17812751
70,1081.80935231
71,3666.2275354
72,1887.58437022
73,5148.61024341
74,1522.16182896
75,1556.33330592
76,2003.70347475
77,2222.05675319
78,3743.1692239
79,3209.30242217
80,1590.74858294
81,5123.32910445
82,1974.2631227
83,1080.48664811
84,1453.54079404
85,1396.08538583
86,1235.89308377
87,1300.78089751
88,1037.00922231
89,603.815422126
90,1273.57101933
91,1856.50528618
92,1566.18374708
93,2203.8525292
94,4325.69873565
95,2528.91901307
96,2049.31147231
97,3356.11380569
98,1124.66352064
99,2476.43084476
100,1205.34599889
101,3406.55249399
102,1559.88236352
103,1867.61068289
104,4508.75159571
105,1333.07503671
106,2810.46931952
107,1464.65367377
108,3451.68878964
109,1650.30901952
110,5465.88039797
111,1165.6758648
112,1103.00289996
113,2223.75059167
114,3674.08756872
115,1484.01847103
116,757.314516014
117,1960.80168059
118,2467.39400195
119,2138.56835554
120,1817.88084473
121,1524.67808133
122,5601.89764548
123,4033.12411517
124,3391.13734278
125,11497.6168101
126,1951.47150289
127,2073.77640027
128,2467.78571193
129,8313.36382838
130,2236.4620383
131,2016.76031914
132,2762.8903566
133,1360.66634361
134,2815.46366143
135,1224.43301969
136,5504.1334832
137,1352.46501976
138,5779.24083527
139,766.806348233
140,1555.05246717
141,1038.65895063
142,2097.35747473
143,1355.82467402
144,1380.1821684
145,1392.78843708
146,3644.32961845
147,1890.50386797
148,1785.34052885
149,860.983135854
150,1182.09709383
151,3114.08717416
152,3593.72056924
153,1825.93144697
154,3858.00795042
155,1572.29103202
156,3344.54801902
157,2949.01820663
158,1653.8968298
159,1197.97010795
160,5148.16837767
161,1383.14914443
162,1433.68554767
163,1878.53913991
164,3029.99798574
165,1595.35627031
166,1370.09702899
167,1099.05306492
168,1293.54363839
169,2339.57359054
170,3709.00425236
171,1205.64010041
172,832.60879785
173,5135.41148984
174,3347.45252932
175,2166.21538429
176,4334.36903744
177,7193.83435236
178,1801.00941956
179,4299.12255508
180,636.558080211
181,2514.12723381
182,1849.94265173
183,3070.73275309
184,1493.21253411
185,2702.18993128
186,1412.37472839
187,6107.40570011
188,1318.93148258
189,2134.10415454
190,3875.09106918
191,1185.15073352
192,1674.48977518
193,2348.17634354
194,2211.74896101
195,4365.43109548
196,2351.09229198
197,1372.93136828
198,2042.15179408
199,1280.622333
200,7889.52446608
201,1621.22736015
202,3746.18366477
203,3414.52872335
204,2815.23106751
205,2583.55944538
206,2482.13658778
207,1296.52322415
208,8101.19405799
209,1512.50085734
210,1384.41330586
211,5942.74485073
212,1780.00953146
213,2628.45952615
214,2219.13076285
215,816.364020704
216,2140.72191199
217,953.245120871
218,672.305735892
219,2973.51924751
220,1857.18958711
221,2507.50407723
222,859.214776236
223,1813.89037964
224,1726.56134582
225,1225.20511345
226,2841.51340744
227,2835.5930583
228,11989.9463945
229,5783.75553611
230,2397.4829215
231,1693.55039174
232,1743.06445009
233,1300.31380744
234,1736.44503762
235,2844.37486682
236,672.805053934
237,1620.08325958
238,2220.11930257
239,882.219725644
240,1052.7278732
241,5480.95052055
242,1114.13271079
243,1617.90284573
244,1264.5878007
245,2472.52447125
246,3069.65052562
247,1410.73438098
248,1344.59500542
249,3205.44123999
250,3749.6825421
251,1580.50151385
252,5268.81395914
253,3378.56782366
254,1401.17078445
255,9742.81923488
256,3231.49784919
257,4082.27858125
258,1320.76643469
259,3222.7003847
260,1187.9457784
261,1438.87405568
262,1331.8375809
263,1818.30603788
264,3378.81248371
265,3990.37687197
266,1951.15154163
267,1717.24598872
268,1966.30319187
269,1526.71012458
270,2678.47366481
271,1194.41084504
272,2260.18803384
273,3653.39129165
274,2198.96441963
275,1171.12131081
276,3158.3076679
277,2413.65730864
278,1455.56303464
279,2048.940912
280,10901.3839524
281,2209.34399444
282,1864.53017079
283,7156.01256637
284,4003.68032391
285,4682.88485397
286,4629.940386
287,1978.67917674
288,3068.93794732
289,2405.65242756
290,1942.36137733
291,2459.87160962
292,1328.07544771
293,2191.44324286
294,6367.90449237
295,1282.98700046
296,1228.41982121
297,2325.25643769
298,737.348500076
299,1186.3554212
300,1308.39181969
301,8999.86549679
302,1333.71699176
303,5790.60249917
304,2039.4858322
305,1561.8292021
306,1587.79391627
307,5070.82908049
308,2102.04361217
309,1022.84567205
310,1725.34347148
311,3313.11116833
312,849.213169535
313,2805.29357772
314,3908.04750725
315,3425.88040649
316,1370.74457185
317,5600.27613421
318,1885.0113533
319,6943.85482907
320,9760.22230237
321,2506.20680088
322,4112.85645492
323,1314.75956887
324,5156.47843314
325,12030.5561497
326,1608.16301079
327,4799.90855017
328,1664.34777612
329,2077.92575609
330,1360.64449041
331,952.666384774
332,901.135733181
333,6651.06476455
334,3776.79785861
335,1184.0789968
336,902.297605284
337,2196.22100714
338,3155.33210324
339,977.876588812
340,1455.00230862
341,2536.83576325
342,2157.91387255
343,3801.4216878
344,2469.14327054
345,3080.17791776
346,1966.99670955
347,2037.42475408
348,1738.22166755
349,3736.3446416
350,2357.3215995
351,4326.73179667
352,2721.07004624
353,2151.41533811
354,1232.54325076
355,1416.76607876
356,4276.8342313
357,2794.20450402
358,4222.61479549
359,1500.14005823
360,2027.53286888
361,1193.59422219
362,1250.88402368
363,1697.60001703
364,3167.33613205
365,3238.9641733
366,1868.645007
367,827.578970973
368,696.985753391
369,1509.20599317
370,4534.06316074
371,2066.87456778
372,933.229075751
373,3584.19708574
374,4942.13330466
375,1615.31394451
376,832.757746092
377,2035.38404013
378,6248.47856834
379,2452.28678578
380,5028.61650041
381,5068.57436169
382,3843.67936143
383,4767.0464722
384,1050.89841017
385,5225.99845268
386,1700.54298733
387,2818.5651257
388,5387.71297762
389,4188.48706801
390,1410.04143232
391,1092.06028823
392,1505.05711874
393,7444.06859194
394,922.388828727
395,1063.4851759
396,1532.38379595
397,1310.11078818
398,1297.70739188
399,825.676630531
400,2203.59433494
401,4911.90207183
402,4594.49566533
403,1481.82006534
404,3224.20346142
405,876.578735826
406,2581.08567884
407,2288.5213396
408,1119.53959169
409,1988.38458213
410,3294.45787298
411,2124.98911274
412,1195.43284675
413,4771.45800627
414,3732.90490992
415,946.00247334
416,1188.57808266
417,1742.63544533
418,1633.06599023
419,2302.44254015
420,1579.93611439
421,5640.34883002
422,3126.83286781
423,1479.42535281
424,1643.57850034
425,4224.85927099
426,2826.40622991
427,3782.85927711
428,5733.70763922
429,1387.3392458
430,1688.59129483
431,2650.05441202
432,1456.13440711
433,842.586343891
434,4197.34100782
435,1026.60427927
436,1730.28173966
437,1903.9091072
438,721.52546599
439,2863.32130513
440,5087.71251763
441,1822.38125411
442,845.402600744
443,2045.85791963
444,4734.32106421
445,3067.51831062
446,2096.44105087
447,2099.37015059
448,7195.14865318
449,1035.89018695
450,1437.42300872
451,1536.06956153
452,1489.25869091
453,3379.06198245
454,1808.92099308
455,1880.18183809
456,8257.0118705
457,1066.12260893
458,5407.51138202
459,2994.66225656
460,1308.05589185
461,3766.97426719
462,1163.4700082
463,2151.65054236
464,918.964731191
465,3663.54281119
466,1419.85659778
467,1398.14029207
468,2261.90354768
469,1570.48559873
470,965.801428597
471,2960.71252998
472,723.385141032
473,6697.82504822
474,920.035613808
475,4052.15316346
476,3626.5737487
477,4776.88596481
478,2180.5260444
479,3107.44700019
480,2046.06622095
481,5618.67362869
482,2235.30476326
483,671.472694134
484,1551.89881904
485,3719.22896657
486,1477.92766962
487,1970.08711026
488,1922.51776879
489,1610.12655176
490,11737.0986319
491,1432.58163643
492,1355.5019587
493,979.697230165
494,1799.11213102
495,2013.76772707
496,4900.5882769
497,1517.60348157
498,1210.11501928
499,7740.61333336
500,1380.90190496
501,6999.80906436
502,2023.51842834
503,1924.42484907
504,2311.92542717
505,1577.30877967
506,772.860760343
507,3055.73367394
508,1312.92504837
509,1943.67485693
510,823.410832228
511,1369.89785622
512,1699.26425326
513,1448.99350811
514,1288.39712395
515,3535.80325526
516,8202.80418024
517,1017.19928586
518,1483.32912808
519,2207.60415257
520,2878.3519602
521,3811.07005359
522,10024.0482568
523,3076.69257415
524,2212.57565248
525,592.122683692
526,3621.92423393
527,2568.12631791
528,1271.67490433
529,2468.83393652
530,1929.30252415
531,2568.70430506
532,1426.72671477
533,1410.21676892
534,2032.92587625
535,9233.13614427
536,3124.25792093
537,767.988477736
538,6465.67309006
539,3041.64429312
540,1992.13910383
541,1984.21076707
542,1122.7790399
543,3119.05103598
544,1739.69553487
545,1467.8210265
546,2124.44038769
547,2432.5010466
548,5047.04096355
549,2604.51276737
550,4711.96958762
551,4048.89185269
552,871.250370314
553,939.023237341
554,15142.1919055
555,597.187114504
556,1299.08364629
557,2238.14506351
558,8105.51273048
559,1810.47977864
560,901.445884245
561,2560.43220357
562,1253.91879077
563,1459.09649352
564,679.875267003
565,4182.55801241
566,1083.6526679
567,809.494904005
568,9186.15152599
569,1274.96974953
570,2223.1829149
571,1017.77849421
572,3699.7199877
573,2492.26145291
574,4609.86135215
575,1182.83156487
576,3868.3849392
577,4033.71148262
578,1068.5937772
579,1690.92669513
580,1066.22105706
581,2333.68398971
582,3408.95629988
