id,loss
4,1640.07405518
6,1721.86566406
9,8398.67588867
12,7302.44473633
15,768.798375244
17,2217.12902832
21,2030.1362793
28,787.410426025
32,2892.9181543
43,2886.75872559
46,2647.80710937
50,874.714504395
54,1069.39042969
62,2109.62849365
70,2227.39046387
71,4540.26993164
75,2139.89143555
77,2287.42573242
81,2534.00248535
83,2413.79501953
87,1669.48206543
97,1713.91903076
103,984.038497314
119,930.004511719
120,1677.2601123
127,968.703608398
138,4591.20418945
141,2769.97852051
148,832.907037354
150,2439.44121094
151,2147.52586182
158,1229.31240967
160,6008.27301758
165,2157.52962158
168,3555.59730957
169,3968.32112305
177,2867.70067871
178,3652.19738281
184,2257.84510254
194,8290.02464844
198,1604.57048584
203,3438.00216309
211,2217.31839844
217,1191.15008545
219,1020.9192749
221,5721.09848633
227,1686.03592773
230,1335.38893799
235,1908.57249512
240,710.184129639
243,2827.77555176
249,5664.02836914
253,2705.31305176
258,1486.39376465
261,1696.29279785
263,3517.65071777
264,2369.6078125
265,4123.89107422
268,1838.76118164
271,982.646877441
274,5895.24423828
275,726.076043701
279,1439.45772461
282,1719.27498291
286,3443.61802734
288,1096.35392822
294,1994.09549805
296,1033.445625
297,1363.42256104
300,766.665684814
303,8992.53294922
314,1065.84224487
315,4649.35391602
321,2519.26076416
323,3869.95330566
330,3459.05835937
341,1900.01646484
342,4163.8606543
352,1594.04729492
353,3495.99490723
360,5836.28314453
361,2080.02001465
362,4404.73563965
366,1250.7449292
372,3334.06306641
376,2764.38265625
377,1868.26731689
379,1627.09551514
380,3714.15738281
387,1567.21470703
392,1965.95894775
394,10072.2371094
395,1482.00000977
397,1422.6654541
407,6201.34460937
411,8667.93712891
416,2286.26442871
417,1486.6192627
419,5261.40671875
428,5814.46701172
431,1663.50013184
436,8012.25816406
438,1638.36176514
445,6156.00098633
446,7239.56977539
455,1306.84256348
456,1192.37800537
461,924.108747559
463,1717.21891357
464,3428.11416992
466,1583.79799072
467,902.643218994
470,1245.81884521
475,1491.18125977
482,3016.70081055
490,3742.07568359
496,1763.50393799
497,4631.70880859
508,2882.52662109
510,1775.38913574
512,2000.58170166
513,3473.67662109
523,1674.74961914
531,4932.70987305
532,2245.55466309
533,1216.97912109
537,1185.1083667
544,4574.86826172
547,2471.90393555
556,7764.07524414
565,1366.24077393
566,1100.74543457
571,1519.34245117
573,1859.1776123
574,912.365744629
581,2031.2203125
585,2169.01616699
589,1565.61174561
597,1916.18055176
601,2920.6929541
602,1689.17006836
613,1399.00047363
616,1534.11019043
619,1797.72349854
622,1687.8684082
623,2091.09198486
629,1681.99650879
634,1474.64298828
638,973.204541016
642,974.050662842
643,2129.27935547
645,1059.83741943
648,8059.29305664
652,1082.45697754
664,868.602843018
666,2262.79970215
672,865.449298096
676,2319.62393066
678,4749.00161133
682,1954.54458008
686,2851.64306152
688,2067.35119141
689,1238.99979248
690,1780.75086914
692,11220.2261914
695,1786.43597656
697,4139.0603125
698,2096.95280273
706,2340.22345703
708,1390.33733887
712,2839.7515625
715,3619.64572266
717,1316.84176025
725,3422.53733887
729,874.859068604
737,1279.55835693
739,5217.86001953
747,4037.92364258
753,2620.61443848
758,2072.27005615
759,2183.83412354
763,1317.59031494
773,4123.95645996
774,1811.66409912
776,1553.38348145
788,2544.34734863
790,2952.80150391
794,869.42185791
801,2487.9570752
802,1397.9559375
805,1503.65744873
809,5831.85638672
812,1535.09771484
825,2370.9182373
828,1891.96330322
830,1280.47044678
833,912.113924561
850,5489.32207031
852,6424.8553418
862,1603.24656982
863,1413.2858667
864,1392.26130859
865,3504.44038086
868,6547.44591797
872,1453.20201172
879,5648.80810547
880,1538.33399414
883,1375.83522461
886,1200.51500244
923,1811.58215088
924,1504.06855225
932,1420.21312744
945,6834.89880859
947,6958.59540039
948,1948.02298828
955,2687.37121582
963,4051.24944824
979,1465.8656665
989,1618.80379639
994,2847.18970215
995,1961.6113501
998,1600.20482178
1000,4614.45541992
1018,1871.0488623
1019,1459.66592285
1028,2168.95985352
1034,1443.80023193
1038,1740.92926025
1040,1378.55856445
1042,1229.11090332
1057,7289.41447266
1058,2715.9184375
1063,954.880419922
1066,4758.12169922
1071,3843.31811035
1073,3585.93497559
1074,3021.59675293
1077,2667.5090332
1080,9987.231875
1088,882.419400635
1096,739.548979492
1097,10653.9474023
1105,5640.96688477
1115,2150.86579102
1116,3148.85005371
1122,1918.15534668
1130,4663.57768555
1133,910.119093018
1137,1505.18371094
1140,2040.89606934
1143,7891.41713867
1149,5728.11538086
1150,868.578924561
1153,771.328752441
1157,763.954420166
1180,650.907423096
1183,866.312832031
1188,1543.34847168
1193,1022.06293701
1200,819.156359863
1209,4011.13438477
1214,1896.38547852
1219,1938.89754395
1223,5759.28399414
1227,808.079888916
1228,1369.30679443
1229,4104.03309082
1233,808.659359131
1238,6565.65592773
1239,2058.31218262
1241,3203.85030273
1243,1868.32505615
1244,910.397408447
1245,3163.41147949
1277,4741.41515137
1279,2795.62253906
1292,10978.1182812
1293,1465.38059082
1299,8849.38141602
1304,2704.72944824
1313,4156.42486328
1328,2092.72299805
1330,1251.55833496
1334,1387.03191162
1335,1286.97235596
1336,6334.42501953
1341,898.936304932
1344,963.530861816
1351,875.024544678
1352,1986.56830078
1354,1498.69274902
1368,3548.86636719
1373,1588.32337158
1375,707.938353271
1381,1588.66574463
1384,4897.83324219
1385,4338.35786621
1388,4889.245625
1401,6605.23724609
1402,2603.93258301
1404,1462.17592773
1406,1483.93093994
1409,1246.13938965
1422,1517.6705835
1429,3406.04243164
1433,5571.83294922
1438,1159.0561377
1444,1268.69592773
1446,1030.47606201
1450,1136.71687012
1451,813.400767822
1454,1704.28109375
1458,2208.08007812
1461,3609.99723633
1464,5896.22189453
1465,962.536877441
1478,1923.28915527
1479,1609.40065674
1480,2452.56739746
1484,2144.46016846
1486,791.124829102
1488,758.217232666
1489,3194.83193359
1491,1040.23094727
1507,1871.71048828
1515,2157.99945312
1519,2682.99414551
1528,1686.99584961
1529,906.195421143
1530,3063.47705078
1532,1257.99416504
1541,1558.01210937
1542,2840.60233887
1547,1213.00177979
1549,1172.62920898
1553,2099.48441406
1554,2815.02241699
1555,1299.24753174
1559,1498.25533447
1565,1530.46146973
1568,1182.29349365
1576,3609.61244629
1579,935.339533691
1592,943.174755859
1596,3335.68865234
1605,825.377705078
1607,1149.25114258
1612,1723.46416504
1617,3031.13959473
1619,2477.14109375
1620,8274.7475293
1624,2628.57305176
1627,1130.4861084
1633,1719.55719238
1636,1149.82840576
1639,1003.18357422
1640,4398.61305176
1644,1008.29813965
1646,1392.209729
1647,2382.52542725
1654,1511.81521973
1655,3690.19953125
1664,6614.76902344
1665,2164.5918335
1667,4551.5575293
1669,1002.23052734
1678,2187.91265381
1682,2012.97704102
1689,1123.63912842
1690,2931.29787109
1693,5916.11036133
1695,833.971358643
1705,2707.73662598
1706,2473.58316895
1708,2081.57530029
1716,2148.34412109
1720,7995.40000977
1722,1823.5587207
1749,4119.09744141
1750,1590.40336182
1751,5231.62986328
1760,3809.34961426
1763,3263.90355957
1770,1526.56112549
1777,1743.86998779
1785,5323.98037109
1791,1015.0627002
1794,4033.1185791
1800,1333.78419189
1816,1315.99374268
1817,861.831901855
1821,3516.51030273
1836,1277.68461182
1838,1922.19724365
1851,1784.81488037
1852,2973.21105957
1854,2460.04500488
1856,821.977264404
1865,761.49293457
1872,1078.7399707
1878,739.389677734
1880,969.337070313
1881,1438.47751465
1882,1542.72913574
1886,825.312655029
1892,1404.26818359
1894,2580.3630957
1898,2887.5092627
1899,2229.34640137
1902,1129.00744873
1903,3240.02146484
1906,1749.81570068
1910,2157.82188965
1911,1661.94154541
1914,3091.00008789
1929,3131.13062988
1932,1277.21460693
1952,969.074111328
1959,1321.3324292
1960,2114.03611572
1976,3930.15379883
1980,2649.25645996
1981,2223.62487305
1987,1854.23082764
1994,1630.33324707
2000,902.087563477
2008,1867.48152832
2011,2196.3149585
2012,4924.07578125
2019,1839.40206787
2022,3113.94996582
2024,7404.56537109
2028,1024.10690186
2030,3555.85853027
2031,7826.06267578
2047,1815.4450415
2049,703.642216797
2050,1482.34606201
2051,4286.12148926
2056,1659.94268799
2057,1114.0156543
2059,2479.64341797
2069,3229.95168945
2085,1297.04099609
2089,1007.93195801
2090,1618.08808838
2101,3113.94493164
2114,2408.93160645
2115,1350.55112061
2118,1381.92108398
2119,2173.64271484
2125,1613.03318848
2128,2897.19031738
2129,1496.04763672
2132,1728.34257324
2133,2390.52125
2135,711.636781006
2136,1756.20447266
2143,1078.67276367
2144,1276.10212646
2145,2668.24320801
2152,1979.63772217
2160,3191.51898926
2166,1538.83593262
2169,1083.430354
2170,1337.17844482
2172,1724.73345459
2181,1479.43976563
2183,1583.56529541
2185,2558.87865234
2188,2663.50447266
2189,2022.03606445
2194,4708.91735352
2202,1556.7859082
2208,2537.94580566
2227,1343.92133057
2230,5252.29787109
2235,1966.39438232
2236,1612.6406958
2244,7072.04387695
2248,1505.75136963
2252,1424.03317383
2254,1746.10609863
2260,5499.72142578
2263,2062.74640381
2274,1549.07369873
2277,880.525804443
2279,6259.13492188
2280,11190.3232422
2283,2379.60115967
2284,836.122609863
2288,2781.61854492
2292,1978.80589355
2295,4878.90035156
2296,1131.57351807
2299,2336.12995117
2315,5877.12620117
2318,1538.41033203
2329,9897.64173828
2337,1716.49669678
2340,873.677243652
2342,1761.91310303
2347,2042.52754883
2349,4327.70844238
2354,1254.00945801
2361,2412.68889648
2370,1720.93645996
2378,2688.9739209
2382,3925.49542969
2387,1714.06700928
2389,2119.65567383
2394,1311.69736572
2396,2231.10461182
2400,2903.73344238
2407,2039.1142749
2414,1035.08358643
2415,1687.7213623
2421,1932.38187744
2427,1860.27414795
2428,2363.93186523
2430,2396.55557617
2435,2291.48914307
2445,4507.47981934
2446,1626.12269287
2447,1081.20612305
2449,1860.17176514
2451,1897.92803467
2458,14251.2852344
2462,11578.584082
2463,2254.72934082
2467,2212.86405273
2471,5699.53613281
2475,2000.98665527
2478,2565.71344238
2483,4882.74052246
2485,1283.3144751
2487,1210.78156494
2494,685.806188965
2497,1860.72095215
2499,1624.60458008
2503,1198.71945801
2513,2380.96167969
2515,2090.19997559
2522,1393.90612549
2523,1348.92662842
2528,2609.88463867
2532,4493.49976562
2536,977.677646484
2538,1665.9118042
2539,923.728852539
2540,1801.98303711
2545,4515.29595215
2548,1351.54570313
2549,992.35828125
2553,1829.58644287
2563,1637.48686523
2566,1980.41331543
2574,1483.74873291
2575,2906.92289551
2584,2564.63790527
2588,2556.71369629
2589,930.810474854
2592,1457.43307617
2596,1453.89214355
2598,1496.02907715
2602,1083.65234375
2603,1356.83459961
2607,2223.68883789
2609,1555.99376709
2611,4893.18316406
2627,1625.00252197
2628,1610.16126709
2630,2964.69446289
2633,2066.913125
2636,7530.77269531
2640,1113.16289795
2641,1002.94022705
2657,5076.90323242
2659,1114.26535889
2662,994.830012207
2663,1835.22472168
2667,2011.57274658
2670,936.554528809
2682,1967.15068848
2694,3116.36759766
2699,6868.91081055
2700,3169.78620605
2703,5820.72230469
2708,1999.32510986
2714,963.867227783
2725,576.718843994
2726,1112.32755371
2727,1037.53206055
2732,1806.20287598
2733,5840.55477539
2736,4741.74697266
2745,2298.70763428
2760,1419.47051025
2764,1927.3192749
2765,5078.31696289
2766,672.465604248
2775,1729.67259277
2783,1619.90150391
2784,987.481867676
2786,2194.96519287
2801,1281.34510742
2803,1797.46531006
2813,5471.32860352
2815,6558.53412109
2816,1460.91679443
2818,2335.58092285
2819,2242.45347168
2822,993.458535156
2825,1660.78834717
2826,1235.2188501
2830,1520.77792236
2834,1406.92716309
2835,5667.39011719
2856,2311.28171875
2873,6245.03170898
2886,5709.4706543
2892,4059.13319336
2896,888.437172852
2897,924.435870361
2899,1918.05270752
2901,981.901965332
2909,5559.05900391
2914,3469.39699707
2915,1139.62322021
2916,2413.1028125
2919,861.391187744
2926,2111.69022461
2927,2048.8035791
2933,1612.42466797
2934,3163.77343262
2941,1697.62577637
2942,1689.15782227
2946,2543.21812012
2949,1501.16736816
2952,1789.49549316
2957,9352.35881836
2962,2091.17378906
2963,898.624647217
2965,1834.37839844
2966,6441.82669922
2971,2649.15278564
2975,731.771558838
2979,866.182423096
2985,8816.84027344
2995,2494.05184082
2996,1369.31129883
3001,2605.84425049
3007,2586.09356445
3008,890.111730957
3014,3539.10274902
3017,11271.9133008
3021,1263.88693604
3025,2677.55333008
3026,1095.16267578
3034,1959.37979004
3035,2248.41484375
3044,2528.68749512
3046,3518.56845215
3047,5420.49260742
3057,2462.07604492
3059,6022.87139648
3063,4220.31385742
3065,1417.66319336
3067,2154.15120361
3069,1434.47036865
3076,3235.43158203
3086,1146.27775391
3088,2525.45578613
3090,2014.7523999
3096,3217.17544922
3100,1040.2161084
3102,2192.74024414
3103,2343.60592773
3107,1063.53969971
3118,1361.95145996
