,loss
0,1903.1031758
1,1801.06337602
2,4254.54036328
3,1021.23574383
4,3226.04927536
5,4393.23572215
6,1221.17105891
7,6622.8618101
8,8337.8134951
9,6772.92151863
10,4676.45345783
11,5813.17718837
12,2105.41741186
13,1041.34713788
14,554.969979176
15,1141.916051
16,8222.58364476
17,1399.22662729
18,3999.17697996
19,2341.29986173
20,1058.04311971
21,939.845094492
22,1152.67483555
23,1994.30435982
24,2327.60763156
25,2167.21324869
26,2158.49256436
27,1217.85824287
28,6690.86289444
29,1885.93399353
30,2651.59306674
31,1885.342233
32,4743.92862286
33,3382.40129847
34,1349.25629972
35,1322.85486909
36,3975.34051145
37,13633.0739983
38,1586.34856117
39,2933.86489012
40,975.767384983
41,5639.88208709
42,4570.2532501
43,2409.57940387
44,1305.2683925
45,11452.5227727
46,1141.71528367
47,823.019926273
48,1194.42915048
49,1492.56238009
50,2480.88043858
51,2240.22161142
52,2064.26109722
53,2468.05924192
54,1857.22267454
55,2047.74538573
56,1519.90812998
57,1631.24918882
58,2368.04917079
59,4056.9159107
60,1956.33072117
61,1237.73927614
62,1246.71796579
63,2727.2059666
64,1779.38841551
65,18649.7799341
66,1323.13995168
67,1537.28975106
68,1351.7020748
69,4957.52479778
70,1083.67391314
71,3673.5764768
72,1871.5546996
73,5116.27487764
74,1556.84672458
75,1568.31878353
76,2021.91188282
77,2230.5693378
78,3767.01065218
79,3174.85726985
80,1598.98091253
81,5098.49635047
82,1972.50237463
83,1063.39581838
84,1440.87087807
85,1372.67367699
86,1210.4666831
87,1326.06236315
88,1022.76326689
89,578.566083082
90,1267.74031271
91,1840.32291684
92,1496.93259458
93,2198.92263153
94,4332.55722794
95,2587.09460834
96,2059.89494224
97,3392.90649679
98,1129.93237603
99,2465.4050865
100,1178.39120023
101,3372.2585137
102,1546.26561562
103,1891.22556274
104,4458.2014892
105,1343.3351151
106,2840.41256874
107,1462.38155238
108,3480.02556494
109,1625.68135602
110,5440.0752719
111,1145.03815373
112,1121.50454865
113,2226.43564035
114,3647.67924147
115,1504.43342111
116,740.611866941
117,1995.33760333
118,2458.52013057
119,2164.47615782
120,1795.41735177
121,1519.77082492
122,5559.77083877
123,3979.2022549
124,3412.30761564
125,11680.6630801
126,1959.3038042
127,2082.33514783
128,2479.20138861
129,8243.07219641
130,2281.24655149
131,2032.48609022
132,2752.93846186
133,1394.41973179
134,2810.90743194
135,1245.42843203
136,5429.08846811
137,1319.60079203
138,5805.39366501
139,754.181963071
140,1545.40659314
141,1020.6950193
142,2067.65563559
143,1374.90411371
144,1384.86236201
145,1400.94484695
146,3628.82265206
147,1918.24204929
148,1786.00664636
149,854.552372991
150,1200.6060204
151,3163.82613977
152,3573.33765466
153,1826.91206718
154,3890.01028143
155,1598.82514982
156,3346.06600869
157,2893.79041442
158,1638.90725896
159,1216.90927484
160,5137.06078835
161,1386.29743261
162,1467.54674216
163,1896.63070621
164,3027.76908258
165,1607.52987021
166,1356.80331532
167,1095.12570563
168,1299.81882055
169,2340.04364247
170,3733.57196633
171,1186.34506872
172,824.823957644
173,5054.19355446
174,3393.18788075
175,2193.67295106
176,4307.91784176
177,7098.68783679
178,1810.35938686
179,4257.70346236
180,614.676166289
181,2525.68878391
182,1868.56105145
183,3076.33730652
184,1467.1455154
185,2710.2794059
186,1419.04970108
187,6037.63847637
188,1302.02890412
189,2142.04662671
190,3847.0256255
191,1186.24407697
192,1684.38898625
193,2375.69529805
194,2161.79954108
195,4369.01745942
196,2385.81646612
