,loss
0,1875.34767472
1,1790.34824588
2,4416.21242034
3,1018.45910643
4,3237.51407634
5,4451.9874404
6,1224.14734129
7,6744.06476641
8,8592.61851524
9,6800.93685403
10,4659.70860618
11,5835.30861855
12,2071.59044254
13,1052.12398544
14,639.599303442
15,1110.71188362
16,8368.72954846
17,1358.9310115
18,4140.40981321
19,2354.21591596
20,1031.71966055
21,956.125554177
22,1163.69000112
23,1958.47076993
24,2297.59575315
25,2069.68335789
26,2177.13620524
27,1243.00068843
28,6594.00132253
29,1905.69389476
30,2622.11232501
31,1789.82403477
32,4806.48889091
33,3332.23824006
34,1320.05577729
35,1318.20202296
36,4118.17768646
37,13732.5752756
38,1590.00219914
39,2935.61287552
40,1023.06403302
41,5688.86330543
42,4302.63141574
43,2439.22391386
44,1262.5329059
45,11591.4926064
46,1145.86844258
47,856.929589531
48,1152.50481518
49,1479.98417351
50,2414.78225638
51,2230.92801865
52,2034.82181149
53,2527.16369543
54,1867.68190636
55,2019.34618005
56,1449.85059807
57,1612.01529297
58,2398.78242167
59,4009.24838984
60,1928.86088819
61,1213.77453022
62,1245.64495909
63,2652.39934813
64,1729.81288858
65,18308.459721
66,1289.55910202
67,1430.86488927
68,1415.29367447
69,5022.50600326
70,1098.40949651
71,3647.37877242
72,1906.3430767
73,5148.97806096
74,1563.27070176
75,1510.16460733
76,1920.54781598
77,2225.34759543
78,3697.54918234
79,3230.36018911
80,1650.00966108
81,5104.26875347
82,1968.32115315
83,1040.82699353
84,1411.94488943
85,1364.08660029
86,1193.68790539
87,1301.25243074
88,1030.71119472
89,645.126646311
90,1290.58618838
91,1775.35179979
92,1498.95782696
93,2197.09706774
94,4428.16806274
95,2495.20477509
96,1981.45563818
97,3311.68662875
98,1101.60350812
99,2444.55416001
100,1214.93033891
101,3328.90015379
102,1527.91266113
103,1847.58459428
104,4523.28998389
105,1344.66375743
106,2794.33906919
107,1449.89846244
108,3354.80266434
109,1665.94340345
110,5528.90056863
111,1139.9319275
112,1109.28449134
113,2194.25426908
114,3537.75791076
115,1484.79557747
116,777.353852202
117,1960.07356059
118,2483.11623276
119,2129.10099667
120,1782.60449949
121,1477.99413306
122,5358.94706388
123,4023.15852067
124,3418.8391082
125,11989.5013956
126,1924.22318811
127,2119.25108325
128,2440.35029597
129,8470.38212086
130,2252.44050936
131,2045.56440108
132,2803.65306732
133,1351.58998198
134,2713.12589826
135,1220.98173371
136,5514.13029539
137,1365.51133486
138,5861.36989363
139,794.629516992
140,1565.15885185
141,1071.06236934
142,2129.82631882
143,1329.37958122
144,1388.44436023
145,1340.81692359
146,3619.21789876
147,1826.17925707
148,1762.67388467
149,870.020697541
150,1185.94471942
151,3195.47772795
152,3462.13121677
153,1872.97699988
154,3935.99548633
155,1562.8116268
156,3384.0039069
157,2786.35830513
158,1602.92348992
159,1201.31373764
160,5335.20670728
161,1382.85337603
162,1361.89014857
163,1868.83116421
164,2974.83566191
165,1606.01286593
166,1339.98477292
167,1113.27144097
168,1301.27285427
169,2322.94745151
170,3664.70516455
171,1196.48439926
172,822.067161218
173,4941.24131972
174,3346.79271732
175,2243.37462057
176,4284.68122914
177,7222.64820925
178,1796.43472758
179,4239.95089175
180,669.883004383
181,2463.07201147
182,1837.3546921
183,2974.59130824
184,1478.53916553
185,2661.32134896
186,1425.89599661
187,6018.65158923
188,1360.61058294
189,2122.70922673
190,3964.90896743
191,1180.19399172
192,1639.76108359
193,2296.41893577
194,2197.56305741
195,4422.65006282
196,2346.16757129
197,1401.15305344
198,1994.79461241
199,1272.77715358
200,8120.92030003
201,1671.39231038
202,3699.4426192
203,3510.65797296
204,2640.87517323
205,2679.56354543
206,2454.84868411
207,1324.71902871
208,7924.97697164
209,1492.06833474
210,1333.72298658
211,6087.46023719
212,1736.957133
213,2624.35487706
214,2098.56723407
215,842.721393535
216,2133.75734685
217,935.835111691
218,720.613441527
219,2997.88819804
220,1793.33409096
221,2439.64794323
222,875.053101293
223,1846.14795498
224,1711.47886126
225,1217.25391661
226,2741.21349829
227,3009.79269231
228,12001.0635955
229,5761.7936179
230,2459.48393888
231,1674.38681631
232,1709.80636931
233,1284.92713354
234,1724.64131105
235,2754.55133759
236,703.958917255
237,1616.57215009
238,2228.28373111
239,895.930579989
240,1056.73566483
241,5469.81635871
242,1131.73593328
243,1707.42855008
244,1289.81124042
245,2443.6100934
246,3047.94926974
247,1397.44746707
248,1351.23236095
249,3167.17451846
250,3575.266509
251,1478.49117733
252,5294.91045859
253,3331.46139287
254,1364.82216997
255,9812.31834905
256,3165.48686215
257,4101.55966561
258,1345.13887965
259,3192.01747745
260,1187.97855403
261,1478.32415721
262,1323.40117941
263,1808.40308126
264,3301.58232862
265,3991.41015718
266,1963.08477845
267,1692.63639413
268,1940.32626287
269,1476.54841989
270,2616.05316643
271,1175.53073888
272,2186.87623445
273,3479.94536929
274,2179.70017114
275,1143.95315143
276,3135.65404253
277,2335.49681092
278,1451.10648774
279,2041.77293855
280,10786.8263677
281,2239.32967862
282,1828.21122553
283,7099.35169563
284,3982.49831954
285,4915.18519688
286,4779.00701792
287,1959.4443391
288,3071.83782052
289,2324.73615712
290,1881.68129083
291,2489.93418287
292,1314.85514675
293,2108.23840882
294,6218.77435723
295,1283.93003827
296,1205.80235099
297,2395.10964924
298,757.214297467
299,1181.36812911
300,1331.79759884
301,8160.30829868
302,1297.59450514
303,5902.65391156
304,2071.16423405
305,1561.90460162
306,1569.01689269
307,4865.64912768
308,2011.16566604
309,1060.47169046
310,1757.37432884
311,3325.44675538
312,852.615831806
313,2687.46791536
314,3891.30173072
315,3402.92364408
316,1311.74704326
317,5718.37365799
318,1889.80792257
319,7227.18710673
320,9830.85001073
321,2400.09544938
322,4005.11751846
323,1263.80203093
324,5096.1955934
325,11649.3036391
326,1618.15917433
327,4811.50650267
328,1638.56443216
329,2052.58940287
330,1302.57646208
331,976.692722699
332,911.867116434
333,6478.82954544
334,3755.15073154
335,1160.49922089
336,923.807109982
337,2237.44346535
338,3098.60945438
339,979.824326552
340,1457.813158
341,2477.81710751
342,2176.51580762
343,3734.43833729
344,2489.63243498
345,3017.68340925
346,1923.89694622
347,1928.75245478
348,1675.92156016
349,3726.78421387
350,2276.49713493
351,4400.20876891
352,2822.40288061
353,2195.38734002
354,1205.31463887
355,1404.62678625
356,4312.53893139
357,2685.73699888
358,4182.85304812
359,1476.18671364
360,1965.22435472
361,1173.35202568
362,1225.69673332
363,1685.71127102
364,2966.47365653
365,3181.65809158
366,1862.22764037
367,873.50441793
368,741.869468307
369,1477.35975825
370,4531.12019216
371,2029.90675204
372,934.296732377
373,3633.29475431
374,4958.3147176
375,1607.16433458
376,858.802405148
377,1944.08195025
378,6129.03350008
379,2397.43879265
380,4973.04134275
381,4997.1935077
382,3920.48031885
383,4810.0054282
384,1021.5243505
385,5106.57977977
386,1706.8184571
387,2844.01897279
388,5404.33908416
389,4094.67931712
390,1367.33001308
391,1090.08579635
392,1437.75789376
393,7301.21588869
394,910.690911434
395,1054.53648533
396,1517.70500988
397,1269.20776104
398,1306.59248797
399,860.914115345
400,2217.19889885
401,5109.28964508
402,4609.27674702
403,1469.57092487
404,3213.54066095
405,915.553905962
406,2776.20713462
407,2314.92926447
408,1124.49912118
409,2044.4350184
410,3183.30432436
411,2133.91358152
412,1222.39491119
413,4749.09015507
414,3765.12926401
415,976.986689743
416,1209.1776378
417,1795.77266412
418,1636.16311387
419,2250.35438652
420,1514.56489436
421,5587.96292408
422,3155.08570875
423,1476.99606908
424,1635.1742987
425,4202.58733441
426,2827.55452748
427,3737.43985953
428,5804.2046428
429,1356.01051164
430,1649.64365718
431,2508.256065
432,1418.14408721
433,866.997277319
434,4253.5909943
435,1070.15147781
436,1695.96092628
437,1827.83721696
438,747.21118767
439,2811.00791461
440,5026.21373664
441,1779.11639943
442,865.808414807
443,2039.23154633
444,4804.54277706
445,2946.67211467
446,2024.34472644
447,2001.6291596
448,7395.95058373
449,1057.65780684
450,1479.14947536
451,1606.7530223
452,1490.39672076
453,3353.92621705
454,1747.72838069
455,1817.42801828
456,7857.2768908
457,1057.43225795
458,5542.11095455
459,3082.11970258
460,1306.74095585
461,3776.63310209
462,1123.62210159
463,2059.79606656
464,948.019695131
465,3666.16133648
466,1414.54382063
467,1466.7679564
468,2188.32425682
469,1588.89139917
470,957.55351831
471,2958.86565539
472,767.061232473
473,6817.90396585
474,897.721004415
475,4068.52078167
476,3620.76184593
477,4745.18335485
478,2217.43825673
479,3011.67164349
480,2051.34195501
481,5813.73567304
482,2183.72599348
483,693.392681684
484,1609.52380432
485,3795.0308429
486,1465.19587795
487,1894.2314755
488,1947.80488709
489,1626.05440043
490,11741.2681251
491,1375.71568307
492,1418.73902553
493,966.569354487
494,1753.1203661
495,1964.54193406
496,4971.43082237
497,1460.39818221
498,1219.33155057
499,7796.65758518
500,1352.01182195
501,7062.60080126
502,1874.80648707
503,1979.70197117
504,2321.85778538
505,1514.30278778
506,765.804775273
507,2969.12582862
508,1341.67891472
509,1906.25068045
510,827.918361593
511,1352.20029951
512,1674.44197768
513,1468.1980612
514,1284.36562836
515,3497.77500062
516,8121.07064296
517,989.131227004
518,1468.56882377
519,2266.26107329
520,2836.64319928
521,3879.10317424
522,9717.75012223
523,3052.45019398
524,2211.20652136
525,636.796837446
526,3414.19512401
527,2567.49325339
528,1274.11610849
529,2460.39411407
530,1861.73750409
531,2562.67773745
532,1414.37039122
533,1418.89919176
534,1993.45630997
535,9421.87124163
536,3158.3304644
537,791.079084594
538,6519.72769017
539,3113.87032602
540,1972.28124517
541,2042.45389096
542,1088.4753504
543,3008.35021223
544,1771.38896506
545,1474.25917559
546,2097.92858642
547,2389.28024208
548,5040.34820228
549,2654.72223361
550,4829.49642939
551,4092.34689484
552,867.15885941
553,946.63355887
554,15313.6697257
555,638.550875832
556,1313.19131289
557,2405.38251116
558,8212.59022115
559,1783.88483633
560,907.595019175
561,2562.93719514
562,1228.79164463
563,1439.03790779
564,719.996560945
565,4181.51909695
566,1080.76063916
567,827.916458877
568,8987.13377628
569,1236.66035553
570,2192.9729455
571,1050.9311832
572,3758.19028477
573,2484.09549551
574,4690.62027387
575,1175.24430888
576,3869.86167138
577,3895.28941062
578,1069.42724277
579,1673.80958523
580,1089.81504502
581,2316.25753659
582,3434.89123276
583,2379.73241633
584,2227.07654928
585,1257.42297139
586,1610.82012165
587,1247.01025302
588,1532.55093816
589,2583.35850974
590,9242.26282292
591,1513.74884256
592,4611.77379075
593,2283.23699431
594,2593.69881328
595,3112.21201958
596,2592.40407352
597,1330.47784591
598,2618.46148741
599,1887.94637945
600,1647.75764295
601,1273.30490559
602,1084.1237705
603,6453.04977924
604,1982.4231367
605,6103.83352794
606,1211.10788428
607,1631.35148308
608,7007.55108594
609,3152.99040022
610,966.242328271
611,3278.31239375
612,4052.54965766
613,862.473591585
614,5092.10722884
615,2815.48186621
616,1281.15594793
617,3788.41514522
618,3914.88729173
619,3246.38643987
620,4354.7235406
621,5192.91608873
622,781.736118175
623,1843.08235974
624,1883.04577013
625,2005.51567019
626,1866.95597759
627,1525.55213273
628,793.761694781
629,2098.16594435
630,1859.71964611
631,5779.5356625
632,986.802509376
633,1448.40229319
634,1544.91029109
635,4891.89622196
636,2433.05902451
637,5008.76605983
638,1526.70951832
639,1561.17725112
640,1092.98744582
641,2034.08057805
642,6015.78040568
643,1032.40978329
644,1714.98188954
645,3361.68046732
646,2479.87139505
647,2489.90194153
648,6146.82330602
649,12482.1284109
650,3261.28272375
651,9721.28286069
