,loss
0,1901.34137919
1,1729.79779446
2,4255.278306
3,1016.60940765
4,3317.25630892
5,4483.55887889
6,1231.2677641
7,6659.34134675
8,8546.54780272
9,6711.92733514
10,4678.03464147
11,5752.76337719
12,2103.4121733
13,1047.77394738
14,569.568322967
15,1120.12743017
16,8075.5553332
17,1416.83012801
18,4038.45043545
19,2334.4155078
20,1045.59193107
21,945.753991521
22,1149.64436757
23,2020.34851097
24,2256.08227916
25,2188.49492849
26,2066.81250124
27,1244.79158704
28,6661.29427031
29,1898.71709613
30,2678.91656837
31,1844.19818726
32,4806.38384793
33,3378.17450868
34,1301.03518663
35,1310.72227457
36,4120.66809348
37,12423.9574727
38,1603.90025816
39,2927.85891025
40,944.937119988
41,5696.76035868
42,4581.26554622
43,2407.17868346
44,1282.39030178
45,11506.1242672
46,1119.28669775
47,787.192280585
48,1175.7424293
49,1479.18149363
50,2480.99156188
51,2249.85550516
52,2064.06869295
53,2370.23907857
54,1773.5513803
55,2062.57212409
56,1495.70621486
57,1629.33150431
58,2338.22630548
59,4090.45798483
60,1900.25746612
61,1230.71243332
62,1239.4005605
63,2687.74733624
64,1811.55740332
65,18103.747447
66,1313.69402286
67,1513.17746188
68,1425.12920808
69,4914.58178464
70,1103.28386666
71,3664.8969875
72,1890.33510474
73,5068.81753537
74,1522.03101186
75,1501.5930566
76,1980.22217333
77,2188.7178796
78,3810.03486579
79,3142.86675947
80,1609.81541525
81,5105.25146175
82,1968.73713411
83,1133.02170711
84,1409.7367723
85,1371.77555612
86,1168.98057072
87,1297.48835813
88,1050.58541971
89,537.924389924
90,1287.61267183
91,1868.56934656
92,1478.82434509
93,2263.67671474
94,4358.917029
95,2589.17373687
96,1983.41820589
97,3317.72155017
98,1195.21711172
99,2487.09618227
100,1171.64252364
101,3440.87958726
102,1544.04197383
103,1904.36956856
104,4478.99353778
105,1337.11110894
106,2852.09770247
107,1527.4052101
108,3499.37152524
109,1606.22736315
110,5443.68300053
111,1175.63085396
112,1123.50524285
113,2206.88149432
114,3636.61188294
115,1477.88746372
116,761.227822686
117,1969.58759479
118,2466.72321795
119,2163.77195605
120,1766.55662786
121,1484.17949747
122,5735.49984901
123,4044.90101367
124,3399.39870267
125,11658.2093082
126,1928.62285681
127,2072.14390287
128,2480.3714129
129,8478.0291074
130,2289.87919893
131,2057.82924253
132,2743.08144344
133,1416.51609889
134,2756.4776402
135,1218.46438215
136,5447.2312607
137,1346.1861987
