,loss
0,1867.91932339
1,1759.75641415
2,4282.35042934
3,1011.88331936
4,3391.84827574
5,4339.79179574
6,1273.79830492
7,6714.34215281
8,8529.83987162
9,6728.4134307
10,4738.22191283
11,5740.60005347
12,2104.97438945
13,1105.45106326
14,448.254987894
15,1119.15359773
16,8085.04216109
17,1433.66567307
18,3977.24425368
19,2356.28545858
20,1036.77189484
21,920.641256829
22,1100.35859129
23,2034.25843047
24,2230.16789011
25,2154.75791822
26,2045.69037019
27,1273.02956027
28,6635.39607686
29,1879.01422516
30,2642.21991516
31,1828.41164734
32,4789.97700306
33,3330.5601644
34,1316.74141463
35,1337.32472294
36,4250.28242997
37,12190.7806624
38,1637.07315484
39,2875.90808963
40,964.138957563
41,5733.08711029
42,4596.69498291
43,2377.48691688
44,1279.97164921
45,11339.7882785
46,1083.23654288
47,853.203994773
48,1169.7387182
49,1476.76283705
50,2484.14905596
51,2291.57638593
52,2090.19876472
53,2389.98954869
54,1791.12193415
55,2045.36021512
56,1498.92866975
57,1629.46398128
58,2321.08832937
59,4046.91188261
60,1867.98462354
61,1220.46257425
62,1244.61738319
63,2658.69384417
64,1804.40842798
65,17727.3339624
66,1298.53588462
67,1532.31277931
68,1398.84025968
69,4897.81974196
70,1099.17266473
71,3591.44597069
72,1889.69876552
73,4982.05031195
74,1501.8898082
75,1525.16174539
76,1972.67400717
77,2228.60146997
78,3779.43727465
79,3134.19890783
80,1610.55944762
81,5147.70117366
82,1988.89517492
83,1087.13603269
84,1463.53315528
85,1387.43503846
86,1193.24985187
87,1303.88548968
88,1080.97186561
89,546.977925577
90,1305.03889981
91,1849.20547607
92,1519.48800207
93,2247.07482913
94,4378.79778271
95,2580.18442083
96,2007.24606519
97,3260.14131325
98,1227.02794972
99,2491.54625264
100,1209.56219909
101,3322.62881184
102,1540.0185418
103,1900.28962495
104,4486.4100702
105,1380.43150679
106,2870.95836422
107,1535.93904367
108,3502.12621463
109,1576.28236381
110,5537.52595508
111,1214.74472144
112,1131.95252903
113,2229.86448796
114,3609.28012922
115,1485.65041661
116,793.999608459
