,loss
0,1972.22455889
1,1793.9920974
2,4216.54743284
3,969.291832499
4,3156.09918531
5,4658.31999392
6,1171.76042057
7,6631.19872861
8,8183.21450969
9,6638.72728843
10,4508.47273435
11,5760.00135037
12,2149.77305904
13,988.876786826
14,853.725675336
15,1147.37165143
16,8034.8449745
17,1414.01675272
18,4168.62965173
19,2380.46949734
20,990.331954295
21,949.190702784
22,1180.17883184
23,2033.42453996
24,2211.51657191
25,2277.65323435
26,2174.0498325
27,1138.98576638
28,6660.33257967
29,1936.33085311
30,2748.01620094
31,1828.65822131
32,4796.49274796
33,3522.77120469
34,1332.49456571
35,1402.48774866
36,3957.82486441
37,13405.0481839
38,1609.12948186
39,2961.24910948
40,894.37382284
41,5793.77376378
42,4730.21547276
43,2449.48301028
44,1499.51112533
45,11499.225188
46,1145.1944136
47,797.329392197
48,1222.62255292
49,1500.26484525
50,2401.11325265
51,2207.80149304
52,2014.8665069
53,2288.40908242
54,1779.48508689
55,1993.08348718
56,1447.88737878
57,1532.95201501
58,2349.45682287
59,4236.51701571
60,1947.64636743
61,1364.80539477
62,1129.67134279
63,2660.98817331
64,2005.25074742
65,18848.2443181
66,1392.84054068
67,1445.9568269
68,1493.21462004
69,4997.94509657
70,1241.05835774
71,3860.65188886
72,1880.66623496
73,5207.54571053
74,1472.17608167
75,1522.08758026
76,1997.03777146
77,2115.47606156
78,3887.18228919
79,3152.87211494
80,1601.35063642
81,4812.31985002
82,1936.95061252
83,1024.99377198
84,1334.26183018
85,1307.98221189
86,1102.97113926
87,1463.66877624
88,933.997523825
89,629.448847772
90,1339.1514686
91,1941.94482784
92,1348.43155848
93,2358.36076597
94,4384.46994843
95,2547.0781953
96,1941.67884383
97,3284.07948282
98,1071.60166434
99,2446.10150575
100,1279.61453234
101,3703.11636834
102,1571.20643107
103,1919.95583655
104,4567.81458782
105,1358.82051313
106,2814.74048766
107,1558.1312806
108,3528.87438534
109,1604.43003446
110,5402.24687286
111,1011.53237635
112,1102.10124241
113,2117.69769139
114,3649.1983077
115,1436.8353696
116,677.269365341
117,1993.93944471
118,2430.63801971
119,2161.93978955
120,1734.03966958
121,1507.79709616
122,5776.10948312
123,4258.27103679
124,3356.40151373
125,11296.5395186
126,1945.96242929
127,2032.45553742
128,2452.88384621
129,8227.12411105
130,2297.51040135
131,2298.4039043
132,2757.30949877
