id,loss
1,1887.88309152
2,1891.58152553
5,4349.36153739
10,1064.13103376
11,3330.26722935
13,4192.37091936
14,1236.33797782
20,6297.43819754
23,8291.36383929
24,6633.0882394
25,4778.7820173
33,5542.85818917
34,2114.04094587
41,1041.47347586
47,711.288922991
48,1206.00973075
49,8617.95912388
51,1476.08834403
52,3683.55555943
55,2328.1620745
57,1096.30752999
60,1012.92719378
61,1171.38324847
66,2013.67874581
73,2206.5874721
76,2132.75251116
86,2384.48618862
89,1232.762643
90,6042.90611049
93,1899.30482701
100,2540.28717913
105,1938.25626046
107,4607.65304129
111,3191.20880999
112,1325.37245396
116,1292.92192732
118,4243.24958147
125,12783.3264509
130,1621.32273647
139,2719.47680664
140,994.234357561
144,5202.98597935
146,4248.20961217
149,2351.79792132
153,1324.50521415
156,11423.546317
162,1256.89081682
166,817.087716239
167,1256.06202916
171,1502.99605887
172,2464.46707589
173,2091.21543666
174,2016.15527344
175,2395.51374163
186,1826.06527274
191,2110.14453125
197,1518.50136021
200,1595.0587507
202,2172.66503906
205,3769.1671317
207,1946.29833984
208,1347.22698103
212,1233.81467983
215,2511.12548828
218,1736.78688267
222,17154.7160993
223,1476.06148856
225,1499.61758859
226,1429.78993443
228,4498.70458984
232,1110.39791434
233,3564.42299107
237,2059.37395368
244,4737.92599051
245,1534.5516183
248,1608.71716309
259,2034.11073521
260,2152.61282785
276,3565.31560407
277,3284.34371512
285,1780.56450544
289,5091.00453404
291,2050.07948521
292,1131.92079381
293,1504.20141602
298,1311.295881
306,1169.7107108
308,1348.35548619
316,1057.76602609
318,633.631905692
319,1367.05444336
320,2004.81626674
322,1271.91650391
324,2159.89334542
325,4298.35198103
327,2539.63992746
333,1933.00756836
335,3283.51572963
337,1159.8871024
343,2604.06438337
351,1273.72014509
354,3452.71589007
383,1494.32327706
386,1928.7729841
388,4184.53780692
393,1418.22009277
401,2746.05336217
402,1604.63912528
404,3401.61624581
406,1590.4969308
409,4729.89383371
412,1199.93607003
414,1142.31881278
418,2114.38560268
422,3631.61352539
