,loss
0,1876.17503022
1,1726.62547892
2,4210.85189729
3,1034.1151312
4,3408.69434221
5,4401.79688569
6,1249.26744179
7,6674.69944253
8,8627.91817422
9,6827.9912223
10,4716.06218
11,5793.66125217
12,2104.61307001
13,1063.10192724
14,506.658011867
15,1112.33329075
16,8032.63918379
17,1407.57205926
18,4012.55739022
19,2309.39563863
20,1048.95167798
21,948.748535179
22,1144.86916344
23,2014.01233115
24,2267.93236266
25,2154.47701651
26,2028.7836997
27,1255.32282413
28,6698.47959507
29,1906.52722589
30,2688.16018138
31,1856.18869108
32,4806.85115693
33,3320.72140726
34,1321.62211142
35,1304.39563848
36,4221.67994571
37,12298.6739105
38,1634.76299726
39,2899.6456447
40,973.316965236
41,5712.8407132
42,4636.49523481
43,2381.22166218
44,1243.81738682
45,11363.870088
46,1082.34408832
47,818.391708368
48,1166.04291581
49,1465.24617746
50,2491.74676319
51,2270.33522705
52,2091.31469378
53,2388.06951856
54,1790.77302397
55,2084.90023061
56,1479.21089581
57,1623.09866511
58,2303.83662113
59,4043.98590553
60,1893.08940712
61,1231.2337768
62,1241.64563774
63,2660.60047977
64,1780.53981122
65,18071.3928719
66,1311.40551195
67,1470.34641163
68,1404.71720394
69,4911.66802056
70,1116.12328246
71,3594.93384981
72,1878.34879342
73,5024.73328408
74,1532.95968508
75,1519.67601449
76,1969.70283608
77,2233.75587404
78,3784.88361533
79,3107.88261916
80,1575.73037573
81,5127.38091543
82,1966.36115734
83,1073.92852294
84,1438.27062432
85,1375.25576557
86,1151.28466718
87,1272.90633399
88,1095.046445
89,572.507290035
90,1282.59663014
91,1880.7222773
92,1476.75048504
93,2237.94770628
94,4375.20440893
95,2572.8787627
96,2058.58667135
97,3297.92238616
98,1215.31321661
99,2503.05741375
100,1183.95823346
101,3323.07706448
102,1513.69231335
103,1878.36362165
104,4450.12653382
105,1362.4878758
106,2894.54946645
107,1519.06561967
108,3499.18273646
109,1585.34079243
110,5505.09086413
111,1220.46511673
112,1125.63581122
113,2213.24163893
114,3593.94275199
115,1498.09862137
116,762.047378487
117,2029.34790046
118,2480.30262835
119,2160.03829035
120,1756.40737297
121,1452.5554688
122,5738.87792437
123,4034.82146829
124,3390.23962916
125,11612.9443754
126,1945.73367494
127,2073.8169635
128,2504.13191419
129,8598.17559114
130,2276.91542508
131,2022.99619891
132,2735.08152417
133,1396.83272142
134,2806.26304728
135,1199.45762853
136,5445.03574918
137,1334.83547228
138,5950.86889506
139,792.405129733
140,1555.7387368
141,1041.20530077
142,2135.99458563
143,1365.41518201
144,1359.15095861
145,1410.02744232
146,3630.45497176
147,1882.8294116
148,1704.85912272
149,875.142379566
150,1150.9086238
151,3063.2815194
152,3560.21593434
153,1853.55580357
154,3863.20718789
155,1597.46407094
156,3300.70218139
157,2802.54458913
158,1619.52862298
159,1215.64079719
160,5008.30733973
161,1402.0558187
162,1454.85230461
163,1899.03046734
164,3051.19060184
165,1583.3646784
166,1333.89725599
167,1075.2895817
168,1295.23204773
169,2349.80366714
170,3742.40503329
171,1195.12322576
172,828.592309464
173,5290.27154366
174,3393.02703824
175,2174.84752689
176,4224.45172301
177,7140.31847966
178,1766.07560003
179,4283.57268881
180,600.783577698
181,2502.63364587
182,1879.60893005
183,3084.10230643
184,1473.84389605
185,2689.30476283
186,1401.69385582
187,6176.80354155
188,1292.66503611
189,2164.85763411
190,3947.06892365
191,1172.2104238
192,1714.19489169
193,2299.36898238
194,2198.37964522
195,4332.92332556
196,2401.76254068
197,1424.37892583
198,2011.214532
199,1285.44479837
200,7752.27761747
201,1603.06360018
202,3723.49914482
203,3411.34650409
204,2827.93064189
205,2591.70806001
206,2528.43963055
207,1299.54836349
208,8191.91187642
209,1524.52231737
210,1343.89354307
211,5984.26560633
212,1763.0769643
213,2741.70206261
214,2216.99676262
215,830.198081762
216,2152.17261722
217,931.69771807
218,667.182204435
219,2925.8342044
220,1802.79151275
221,2529.65475797
222,877.56435685
223,1835.32704697
224,1749.18911394
225,1186.54689455
226,2844.47442417
227,2793.80857482
228,11619.8617493
229,5844.82301731
230,2418.36212031
231,1659.58759697
232,1842.01978843
233,1292.46364867
234,1754.23823741
235,2848.48597588
236,658.321908488
237,1669.8351392
238,2273.54656371
239,871.70472806
240,1054.84738853
241,5586.13743605
242,1133.23508057
243,1655.94841632
244,1294.50150965
245,2503.85583393
246,3005.52632616
247,1445.35093761
248,1313.5883455
249,3130.99110879
250,3868.35069429
251,1552.72125181
252,5214.06871144
253,3417.55687323
254,1385.19513956
255,9630.92069083
256,3227.95906472
257,4040.70147904
258,1343.46630348
259,3294.72336452
260,1153.68050559
261,1464.70418595
262,1302.96932674
263,1836.62072596
264,3396.74858234
265,4044.03723853
266,1907.41678195
267,1716.87251303
268,1951.62832367
269,1529.06679015
270,2699.92261383
271,1205.91537499
272,2268.16533422
273,3619.40411856
274,2202.69503509
275,1195.67217448
276,3139.04891035
277,2453.63171013
278,1407.83297484
279,2039.44805148
280,10414.633101
281,2172.14978685
282,1888.23355193
283,7097.27497947
284,4013.49639561
285,4711.13312409
286,4664.42986521
287,2012.06274793
288,3044.70445502
289,2478.20896388
290,1979.71696728
291,2467.31414574
292,1311.84780637
293,2216.59032418
294,6490.97546866
295,1322.30114816
296,1228.5896577
297,2382.05687957
298,742.047311253
299,1184.42278915
300,1264.65153499
301,9422.72394673
302,1295.05367863
303,5740.70319724
304,2027.57970584
305,1572.14171037
306,1560.64713458
307,4946.60711194
308,2025.002105
309,980.002096276
310,1736.58652576
311,3339.08772862
312,836.334952209
313,2732.92954675
314,3938.32609597
315,3394.16880986
316,1345.62118778
317,5695.15015265
318,1890.84702871
319,6856.65055046
320,10012.9842054
321,2446.28388224
322,4141.89540989
323,1296.54766359
