,loss
0,1889.4783254
1,1744.18051664
2,4255.32494842
3,1026.32072326
4,3326.17026782
5,4421.61377458
6,1248.62377599
7,6651.80119379
8,8483.01134499
9,6747.9525508
10,4624.27122178
11,5743.23604764
12,2112.47042701
13,1051.97227606
14,527.457956202
15,1127.84487507
16,8009.82772606
17,1419.13102791
18,4068.31072976
19,2350.09969969
20,1045.18467061
21,950.926891417
22,1150.66259633
23,2034.42827543
24,2255.94104906
25,2182.77050463
26,2062.87298215
27,1249.64136083
28,6681.30759369
29,1898.27644974
30,2664.43498605
31,1831.54764326
32,4770.01178257
33,3377.25187935
34,1303.63953714
35,1323.73780487
36,4120.31298126
37,12289.387225
38,1616.69066062
39,2913.95924016
40,963.438598373
41,5704.57564443
42,4594.81873855
43,2394.62624375
44,1294.88129627
45,11533.2857262
46,1128.03706824
47,831.932757
48,1169.86724137
49,1477.57458708
50,2481.24543174
51,2272.7291026
52,2072.29229928
53,2373.78501175
54,1777.07556501
55,2055.23954118
56,1489.49880596
57,1616.10118266
58,2333.61636579
59,4076.45979077
60,1882.152659
61,1227.42649857
62,1232.86580822
63,2694.60294855
64,1825.11037604
65,17902.9066048
66,1322.64458281
67,1486.32869559
68,1416.58007479
69,4903.35817296
70,1109.73732648
71,3660.56801984
72,1884.51052175
73,5026.19431561
74,1512.4006926
75,1490.98157137
76,1977.87772764
77,2208.78629832
78,3801.26164968
79,3126.05286325
80,1605.34007889
81,5098.36211496
82,1969.00749172
83,1066.98483399
84,1421.33366981
85,1369.99091268
86,1154.54514227
87,1309.94733381
88,1048.90491632
89,565.742740943
90,1312.04942487
91,1874.27138791
92,1491.82548237
93,2290.51343917
94,4366.43442213
95,2589.46970971
96,1983.02206582
97,3328.68933876
98,1223.10859602
99,2484.49920005
100,1195.87827104
101,3378.24620414
102,1529.26861513
103,1896.58454379
104,4508.49121442
105,1373.15025637
106,2869.27403188
107,1517.36987828
108,3521.33511366
109,1597.18605991
110,5486.12842121
111,1184.21082737
112,1124.21206708
113,2220.92655689
114,3626.16455538
115,1494.83177522
116,749.463044278
117,1983.12953743
118,2483.60910143
119,2168.15645817
120,1757.8049292
121,1456.26555603
122,5788.0939682
123,4036.72757722
124,3379.49876765
125,11500.4353933
126,1922.33135461
127,2080.83729733
128,2470.57243569
129,8420.4232575
130,2279.47478156
131,2035.85095789
132,2732.03934428
133,1423.91026635
134,2745.00160894
135,1210.24877542
136,5420.22303755
137,1337.3951743
138,5962.36768139
139,765.83895489
140,1579.10665862
141,1042.57897206
142,2147.82318087
143,1385.28992402
144,1358.56368563
145,1430.11576442
146,3645.43627746
147,1879.18738728
148,1712.18765526
149,886.897635697
150,1177.18401191
151,3083.40802903
152,3561.99576624
153,1840.84941669
154,3883.40989541
155,1591.28989496
156,3336.97287756
157,2804.93549032
158,1599.45408304
159,1198.48690667
160,5000.39305113
161,1407.72828719
162,1454.18904978
163,1896.51744236
164,3008.3131304
165,1590.42086939
166,1347.09301646
167,1077.0433729
168,1257.25434384
169,2354.65980007
170,3720.01636199
171,1179.49759875
172,835.509048194
173,5224.45773653
174,3406.79961395
175,2191.49138032
176,4256.02299286
177,7125.08248937
178,1782.56226648
179,4289.24193288
180,627.183475576
181,2520.2935159
182,1886.66133764
183,3095.46404964
184,1488.40672639
185,2726.64064521
186,1417.18547369
187,6132.60186728
188,1312.71146468
189,2177.37309559
190,3923.71631506
191,1151.41298172
192,1740.28614683
193,2331.57457539
194,2206.2220536
195,4348.6005007
196,2404.76939718
197,1421.66482729
198,2047.15953046
199,1301.98496876
200,7834.63690983
201,1670.25537785
202,3715.24007234
203,3415.0283119
204,2813.533332
205,2578.60140176
206,2530.55570014
207,1305.40139974
208,8095.05285777
209,1522.25649167
210,1361.29185138
211,5937.39397471
212,1756.10920101
213,2738.32188607
214,2220.46621033
215,805.616165937
216,2181.39244856
217,923.891398161
218,644.595166767
219,2909.69659689
220,1810.10287126
221,2590.97373438
222,844.786944907
223,1806.11467829
224,1691.04010708
225,1185.25838708
226,2799.61537105
227,2802.1153056
228,11917.3816337
229,5762.3548925
230,2433.91714312
231,1660.62341247
232,1809.85761291
233,1311.49554653
234,1784.02155055
235,2838.67641734
236,657.899003326
237,1666.29963886
238,2266.4376782
239,873.508017414
240,1058.72035495
241,5562.7026476
242,1156.07787539
243,1665.92173379
244,1301.9893883
245,2508.43404446
246,3018.18977576
247,1408.12706853
248,1290.36113795
249,3126.86846001
250,3845.59428184
251,1541.3504757
252,5257.46610481
253,3384.6973509
254,1393.60218505
255,9703.40379952
256,3229.18600056
257,4037.08100014
258,1327.027283
259,3237.87985406
260,1167.94837062
261,1451.06375023
262,1306.1991372
263,1777.81341998
264,3420.81476365
265,4067.59530204
266,1915.92851472
267,1730.23358905
268,1930.971892
269,1560.88366097
270,2692.0854318
271,1221.96121074
272,2280.23498484
273,3648.57986919
274,2205.34811197
275,1243.6643539
276,3157.6215634
277,2424.26798223
278,1427.50066692
279,2036.68847341
280,10300.3414193
281,2197.00730439
282,1868.11011533
283,7095.66998822
284,3994.42334347
285,4746.8942173
286,4644.45402066
287,2016.27071027
288,3065.04211465
289,2493.33041115
290,1968.32051738
291,2499.41866279
292,1266.50631045
293,2210.98475702
294,6495.9072938
295,1295.25237734
296,1259.52671935
297,2379.34799788
298,729.973721997
299,1189.25701381
300,1331.7801339
301,9710.28180356
302,1318.36032413
303,5786.92796686
304,1994.07850929
305,1558.67193241
306,1558.673448
307,5012.51017536
308,2055.35678484
309,1007.4599582
310,1721.28092306
311,3306.93990754
312,829.367146577
313,2744.15625219
314,3928.7118084
315,3395.39307026
316,1361.35416507
317,5633.07709785
318,1878.74482043
319,6803.55321267
320,9633.39278288
321,2466.18096103
322,4124.46937806
323,1318.17115132
324,5185.15233642
325,11969.3236771
326,1536.25695791
327,4654.65447821
328,1694.08284156
329,2072.00281466
330,1370.56398514
331,950.641387228
332,909.103654725
333,6698.05783221
334,3755.9224451
335,1098.42877872
336,943.9999455
337,2118.84611933
338,3216.73684274
339,978.927800293
340,1452.24841817
341,2551.08539265
342,2222.06528377
343,3731.10152652
344,2504.3650333
345,2985.27750236
346,1956.73754552
347,2042.36803442
348,1768.86934278
349,3723.53193651
350,2368.91322102
351,4325.91459721
352,2708.60528595
353,2210.38277907
354,1219.75553815
355,1431.40831744
356,4324.75666501
357,2808.79453144
358,4308.15093692
359,1504.67923308
360,1981.75452591
361,1228.3455506
362,1250.75220069
363,1708.16097216
364,3178.48541259
365,3230.88388329
366,1925.33883189
367,818.734906511
368,696.257155669
369,1490.35421548
370,4630.92110423
371,2103.45391349
372,925.592943374
373,3603.17184256
374,4980.19566278
375,1549.16077896
376,818.807691096
377,2028.43264807
378,6225.63304885
379,2493.78076054
380,5035.16323016
381,5032.9817709
382,3827.75737337
383,4743.10368073
384,1070.01575109
385,5178.57771768
386,1724.32683738
387,2892.63544575
388,5399.49964088
389,4157.19156159
390,1432.09981393
391,1094.0643341
392,1507.2056129
393,7733.27035644
394,905.4984673
395,1034.62917242
396,1578.17519354
397,1290.92375593
398,1380.94630688
399,821.295791944
400,2246.5669732
401,4962.15152505
402,4537.43236674
403,1456.33116331
404,3247.3903309
405,898.827834556
406,2629.60725962
407,2360.01791064
408,1112.64111119
409,1979.74810366
410,3226.19321022
411,2140.24190437
412,1210.15580001
413,4708.99663659
414,3672.18768717
415,939.34797203
416,1178.75689016
417,1760.98023096
418,1684.00913627
419,2298.28261361
420,1634.88061127
421,5673.04341815
422,3119.22876516
423,1501.036051
424,1680.2097725
425,4245.47929228
426,2789.96784738
427,3823.17152694
428,5855.28491011
429,1363.30592654
430,1689.85442008
431,2570.2078052
432,1443.19828457
433,820.525443428
434,4214.54301471
435,1096.79134276
436,1744.28600196
437,1956.25600822
438,708.152209421
439,2858.51108164
440,4988.08070183
441,1912.2777617
442,841.735771275
443,2083.47943762
444,4816.29285177
445,3147.5503582
446,2080.04750534
447,2070.43684847
448,7295.48139435
449,1041.61096584
450,1432.34033667
451,1561.36222958
452,1482.26553739
453,3324.83254391
454,1833.49326792
455,1837.11874391
456,8021.42848992
457,1053.52617824
458,5424.6659674
459,3105.77240897
460,1272.04426254
461,3839.22426345
462,1140.00581097
463,2090.24310885
464,929.537797024
465,3539.51507007
466,1422.57853313
467,1412.96595394
468,2251.89010513
469,1549.43571954
470,905.564513081
471,2957.82633875
472,712.332393759
473,6692.72598453
474,810.828468692
475,4054.61159531
476,3662.54686672
477,4723.57072148
478,2217.02556729
479,3058.14483069
480,1998.40012073
481,5551.92391189
482,2256.15364583
483,644.201915116
484,1571.95115887
485,3649.43686532
486,1475.34569563
487,1982.9293809
488,1956.45478721
489,1640.05690214
490,11020.9283148
491,1447.04019686
492,1348.01156665
493,954.712077187
494,1824.55514784
495,1995.55716377
496,4890.89475318
497,1489.76550575
498,1239.60022344
499,7673.00546376
500,1348.23518284
501,7057.00157354
502,2150.18977863
503,1922.43589667
504,2295.70222206
505,1607.11637023
506,757.946285905
507,2977.82061281
508,1274.79880454
509,1990.69969349
510,804.016442186
511,1377.19519465
512,1748.08776835
513,1487.04611809
514,1308.81644378
515,3462.9071338
516,7877.97224114
517,1015.54086308
518,1558.47762676
519,2179.4532949
520,2760.7342315
521,3845.86182407
522,9938.33344175
523,3051.41443367
524,2156.37003679
525,522.56116715
526,3472.09125988
527,2586.94123334
528,1308.79448593
529,2498.30791257
530,1920.92986893
531,2568.77821065
532,1417.5630142
533,1395.05588144
534,2023.88135951
535,9385.63157322
536,3111.28914239
537,727.707678681
538,6569.53386801
539,3138.41959432
540,1956.27975347
541,1899.22135876
542,1115.67950184
