id,loss
1,1946.76223145
2,1611.25361328
5,3895.18476563
10,998.785205078
11,3185.10463867
13,4841.11845703
14,1190.8782959
20,6668.37011719
23,7772.42421875
24,6663.50888672
25,4233.74111328
33,5708.51279297
34,1980.12944336
41,1002.49707031
47,635.919213867
48,1085.14833984
49,8182.94316406
51,1409.92580566
52,4389.40283203
55,2349.28344727
57,942.009790039
60,861.544128418
61,1109.27145996
66,1926.51958008
73,2277.1453125
76,2158.97348633
86,2032.20874023
89,1386.44440918
90,6260.82421875
93,2049.38376465
100,2498.34135742
105,1781.43920898
107,4576.91416016
111,3184.14414063
112,1376.70129395
116,1267.12229004
118,3827.09902344
125,13619.4095703
130,1384.00334473
139,2606.41948242
140,895.701879883
144,6009.24765625
146,4508.84423828
149,2323.05253906
153,1290.56503906
156,12059.1636719
162,947.947485352
166,803.461572266
167,1214.87719727
171,1436.14440918
172,2533.99033203
173,2368.74765625
174,2207.40209961
175,2857.18427734
186,1820.94528809
191,1952.42880859
197,1699.71496582
200,1784.82114258
202,2656.43364258
205,3949.10439453
207,1803.72019043
208,1087.79587402
212,1399.0072998
215,2884.76152344
218,1701.10476074
222,18550.6246094
223,1175.66015625
225,1477.22597656
226,1246.22243652
228,5374.34384766
232,1093.00576172
233,3650.86401367
237,1755.12663574
244,5514.99462891
245,1499.30778809
248,1408.92302246
259,1980.27092285
260,1981.89660645
276,3630.42543945
277,2771.36259766
285,1591.26203613
289,4357.98432617
291,1789.18056641
292,1232.45070801
293,1281.76066895
298,1605.34406738
306,1311.98481445
308,1276.20869141
316,941.907885742
318,533.016967773
319,1212.79521484
320,1444.12460938
322,1970.33256836
324,2223.79907227
325,4002.63017578
327,2424.56953125
333,1900.14460449
335,3221.42529297
337,1118.50219727
343,2375.76943359
351,1071.65712891
354,3324.13188477
383,1635.20808105
386,1749.73476562
388,4530.58789062
393,1181.65769043
401,2661.05869141
402,1350.26010742
404,3351.52094727
406,1672.7496582
409,5540.55839844
412,1065.29348145
414,1067.71638184
418,2698.92475586
422,2905.60180664
424,1486.86958008
427,701.327661133
430,1784.18962402
433,2719.97080078
435,2110.27724609
437,1990.34931641
439,1616.87421875
440,4922.14072266
442,4380.79072266
443,3356.39960938
449,12224.4140625
450,1852.72346191
451,2021.22954102
454,2805.09931641
458,8420.72431641
474,2166.3050293
476,2020.08405762
478,2512.29853516
481,1360.59001465
484,2095.12973633
488,1251.97526855
493,4988.51787109
499,1631.57397461
502,6214.47998047
511,764.039038086
516,1537.36357422
517,815.950695801
522,2485.21855469
526,1302.72897949
527,1292.99418945
534,1371.39387207
536,3563.66713867
538,1918.11633301
540,1545.06098633
542,774.863317871
550,1185.56391602
552,3193.71860352
560,4051.80454102
561,1652.28693848
562,3774.93110352
563,1742.58330078
567,2625.53647461
568,2259.73007813
572,1390.7895752
576,1169.27255859
577,4902.54355469
578,1267.87893066
584,1523.23356934
586,1832.69570312
590,3021.20722656
592,1623.14638672
596,1207.13813477
598,1188.91428223
599,1206.47600098
603,2032.6517334
605,3438.62636719
606,1084.39912109
607,947.828881836
608,4431.76328125
610,3277.77416992
611,2111.521875
612,3966.96728516
614,6709.69101562
617,1687.98920898
621,3647.68989258
625,601.895324707
626,2509.38818359
627,1711.37692871
630,3248.27709961
632,1664.13886719
640,2628.50844727
644,1402.29890137
650,5756.96367187
653,1396.99677734
657,1951.24255371
658,3460.77050781
663,1134.42038574
667,1582.6480957
670,2260.01289063
674,2574.61953125
677,4270.58544922
679,2331.75205078
681,1319.70119629
685,1648.13474121
687,1204.29155273
691,7649.07949219
693,1668.92502441
699,3448.17353516
700,3162.67915039
702,2224.78144531
711,2436.00053711
714,2262.30263672
716,1239.14458008
720,7559.70507812
724,1525.17314453
727,1141.54353027
732,5616.02158203
738,1581.52253418
740,2481.26245117
743,2363.98134766
752,792.019470215
754,2035.22890625
756,839.909484863
762,700.877929688
764,2856.88959961
766,1636.3232666
772,2338.23222656
780,747.937109375
781,1628.52709961
784,1564.49211426
786,1356.20161133
787,2689.28413086
789,2879.35532227
793,12838.20625
797,5322.99287109
803,2474.43398437
804,1778.6644043
806,1884.37587891
810,1306.11491699
811,1584.1494873
813,3413.18466797
814,674.225439453
819,1638.91276855
821,2476.0237793
824,801.143737793
827,1041.26142578
829,5252.76230469
835,1141.76499023
836,1672.85332031
837,1266.65842285
843,2437.83706055
848,2871.26274414
854,1365.2567627
855,1321.13549805
856,2888.8628418
857,3909.94487305
860,1186.25744629
867,4958.25917969
870,3536.99584961
871,1106.83093262
878,9494.59511719
881,3051.75205078
882,4100.12983398
887,1343.78708496
890,3082.1859375
892,1175.23027344
893,1294.86430664
894,1245.78605957
895,1542.03139648
898,3235.80307617
900,3839.37744141
902,2012.12797852
903,1628.11833496
905,2096.80688477
906,1498.83518066
907,2795.50708008
908,1070.49382324
909,2157.28574219
912,3857.58676758
914,1988.3777832
