,loss
0,1866.33786152
1,1758.29771118
2,4276.42236008
3,1026.30615853
4,3287.51788755
5,4479.32004154
6,1218.8548141
7,6703.45373321
8,8573.7301226
9,6884.94759824
10,4666.44942126
11,5799.65984085
12,2091.08985697
13,1048.24915864
14,754.720813111
15,1125.49607791
16,8072.0752024
17,1404.69413232
18,4019.93154968
19,2325.13459453
20,1063.03121382
21,951.182123046
22,1175.82878802
23,1979.87994212
24,2298.51875553
25,2169.16468899
26,2129.86464601
27,1239.82147303
28,6719.88024827
29,1873.52610548
30,2683.14223637
31,1843.62867395
32,4884.53051994
33,3328.00171723
34,1309.19803221
35,1325.61663033
36,4185.97608411
37,12206.5307708
38,1592.82555524
39,2892.2504446
40,968.064603706
41,5707.20403862
42,4565.81288596
43,2438.74258742
44,1277.4143963
45,11513.8364431
46,1101.87555816
47,836.003973234
48,1177.75637615
49,1495.89963626
50,2421.79151887
51,2261.82964697
52,2062.67822704
53,2348.07003326
54,1761.26876487
55,2030.43973092
56,1484.85628513
57,1625.89135746
58,2317.13182947
59,4047.41795204
60,1888.6307835
61,1220.7319123
62,1234.46805266
63,2659.11984185
64,1762.1133149
65,16060.5300923
66,1297.09042113
67,1491.51784167
68,1387.52088001
69,4922.236155
70,1123.80458922
71,3583.7831247
72,1870.96765447
73,4971.06228762
74,1505.99923134
75,1512.68213892
76,1959.16676623
77,2223.07596325
78,3742.19371115
79,3215.3751897
80,1581.27153166
81,5107.41087029
82,1958.10027862
83,1105.96148228
84,1410.68862081
85,1382.31506905
86,1146.57827252
87,1297.95912019
88,1039.82883786
89,616.138511588
90,1280.82459058
91,1878.04595867
92,1521.22218636
93,2234.4252583
94,4399.05269448
95,2571.65852879
96,2059.10331636
97,3322.60864071
98,1192.89036137
99,2463.1270902
100,1210.14870761
101,3540.71420558
102,1542.63864738
103,1853.00375817
104,4391.81018674
105,1356.39176178
106,2842.59331376
107,1491.05486682
108,3511.09326352
109,1594.81120664
110,5465.82582373
111,1197.66414355
112,1127.05898121
113,2209.5957278
114,3662.56845484
115,1490.70401158
116,756.193624251
117,1970.70924081
118,2431.89679548
119,2139.73525231
120,1752.69654338
121,1465.05161188
122,5752.28648114
123,4070.78925586
124,3363.49498161
125,11770.1938074
126,1925.32712176
127,2020.71289
128,2499.95771159
129,8687.62060159
130,2274.16331201
131,2033.58241825
132,2739.68967425
133,1420.4563871
134,2830.21173238
135,1200.55399657
136,5388.60685869
137,1369.38398935
138,5939.88898071
139,778.409150055
140,1594.52961458
141,1020.88871296
142,2143.03120533
143,1377.44004554
144,1336.24913984
145,1385.01075313
146,3600.0706953
147,1847.36467128
148,1700.07845419
149,878.719855888
150,1194.14388829
151,3105.27658822
152,3559.30505455
153,1838.49209103
154,3819.23666617
155,1609.9145255
156,3336.91241109
157,2906.43278625
158,1612.38251976
159,1204.96850466
160,5053.66615391
161,1390.83760473
162,1439.09394169
163,1854.24531015
164,3012.19663628
165,1558.24895634
166,1339.50300316
167,1083.66805436
168,1250.02416696
169,2324.56959302
170,3764.62854164
171,1172.23715857
172,830.054027351
173,5260.71202462
174,3335.10404233
175,2188.80817599
176,4309.28600686
177,7226.86646554
178,1778.54488269
179,4310.0399682
180,652.57717733
181,2460.72579242
182,1871.00867158
183,3066.34550663
184,1494.29730372
185,2727.81364343
186,1404.06256908
187,6203.96160536
188,1292.55257474
189,2126.03064942
190,3948.89499596
191,1156.80034949
192,1722.83027874
193,2347.7575396
194,2209.83876053
195,4280.87493373
196,2391.85041746
197,1406.18879344
198,2032.11828034
199,1270.97642689
200,7874.11514761
201,1635.16338863
202,3762.68229033
203,3451.121228
204,2816.25183163
205,2632.18922528
206,2517.68385267
207,1289.88192129
208,8244.50277595
209,1523.13817802
210,1351.57065307
211,6162.16745107
212,1731.31042073
213,2695.20335143
214,2212.43498593
215,803.669524669
216,2139.28351964
217,916.429568008
218,676.523079519
219,2862.98702571
220,1792.59661592
221,2573.18177763
222,843.666135847
