,loss
0,1875.55286115
1,1680.55666659
2,4346.26742731
3,1049.10700607
4,3360.7385239
5,4457.51401075
6,1190.44707912
7,6793.71154724
8,8467.55790763
9,6743.26313486
10,4739.13307183
11,5826.43558732
12,2100.20333716
13,1038.3802912
14,411.414599736
15,1136.07892757
16,8253.66059781
17,1385.25602621
18,4017.51650529
19,2316.01368694
20,1071.50080112
21,964.230021649
22,1155.68783142
23,1983.86958724
24,2188.86694367
25,2123.05027871
26,2049.37736336
27,1239.23727552
28,6714.14549514
29,1874.92810267
30,2607.82044487
31,1802.71149379
32,4760.16990086
33,3392.97602576
34,1309.10615528
35,1273.44437083
36,4202.45306662
37,12716.3045598
38,1591.29065346
39,2877.05064006
40,993.192555118
41,5709.60847951
42,4608.55530287
43,2391.9532405
44,1282.77526089
45,10859.2630859
46,1093.67832158
47,868.339814259
48,1226.43105164
49,1426.59956592
50,2479.3246492
51,2220.37096487
52,2058.02152715
53,2330.02432853
54,1775.45346736
55,2044.09483718
56,1489.41095871
57,1619.00329021
58,2310.30890581
59,4093.1597145
60,1860.50343193
61,1187.20533946
62,1252.14497869
63,2606.61218059
64,1778.70879515
65,17527.997404
66,1245.81597077
67,1497.66045234
68,1369.88522364
69,5013.75825964
70,1177.7013112
71,3683.37377259
72,1844.63448919
73,5140.25541651
74,1495.98785325
75,1517.66641663
76,1954.97952816
77,2167.04392063
78,3818.23167801
79,3161.14067167
80,1578.53499117
81,5290.64657477
82,1957.73364275
83,1070.00134003
84,1370.45783484
85,1375.45342113
86,1214.98671554
87,1311.80079267
88,1067.59327118
89,618.021951468
90,1298.78623945
91,1798.26186481
92,1551.63146152
93,2207.47423767
94,4353.63388199
95,2571.01581257
96,1856.52666552
97,3307.91015103
98,1138.49349925
99,2489.15330216
100,1170.25675679
101,3334.16299926
102,1550.07715399
103,1866.15522903
104,4516.00670853
105,1291.71955669
106,2868.42548241
107,1467.80649541
108,3516.59545841
109,1607.29226812
110,5485.59137029
111,1120.63423313
112,1167.96028271
113,2175.81862332
114,3684.99718454
115,1448.11283098
116,827.284676519
117,1997.01562038
118,2440.54725138
119,2112.79928768
120,1759.76395105
121,1469.58984095
122,5964.90742005
123,3913.42934561
124,3377.02105794
125,11101.6545679
126,1907.78798007
127,2031.36359992
128,2386.01246676
129,8406.09443292
130,2274.12667713
131,1959.14181839
132,2720.82249659
133,1396.3781209
134,2738.6244846
135,1231.68870826
136,5578.11625721
137,1363.84361603
138,5977.93531394
139,825.594081992
140,1529.36406182
141,1053.85609337
142,2109.03560196
143,1395.8646903
144,1333.48459938
145,1428.44538614
146,3626.15950709
147,1833.49081673
148,1726.91513023
149,905.865656753
150,1182.17473194
151,3015.16432092
152,3544.08574624
