,loss
0,1914.32181414
1,1758.03487209
2,4255.58130767
3,1014.38885961
4,3319.57390115
5,4477.60582427
6,1217.13567886
7,6647.5864712
8,8501.28991093
9,6684.95855411
10,4611.90204325
11,5788.7741417
12,2108.93777742
13,1043.511972
14,618.274185934
15,1135.93689842
16,7980.27092114
17,1424.04228897
18,4020.80279548
19,2329.80696395
20,1044.38687065
21,946.584607923
22,1181.24240891
23,2029.29192758
24,2259.27280356
25,2191.85355282
26,2087.51804936
27,1238.12412952
28,6678.79158796
29,1868.82654026
30,2662.20506019
31,1844.88698533
32,4805.54302318
33,3386.48979178
34,1323.58607603
35,1324.2788649
36,4140.29169592
37,12470.5809811
38,1623.76024943
39,2936.33154922
40,937.865263314
41,5731.54153333
42,4620.40526012
43,2457.44798866
44,1299.82010208
45,11596.3537221
46,1103.31716513
47,787.616431109
48,1187.12855878
49,1481.21633176
50,2464.11805355
51,2267.94157783
52,2079.14973052
53,2346.7221758
54,1787.29605892
55,2078.2536135
56,1483.58311178
57,1612.03645679
58,2330.65039713
59,4068.17189594
60,1895.06630988
61,1242.12588609
62,1238.98579377
63,2678.20292486
64,1801.32927248
65,17728.363791
66,1331.4569793
67,1492.25074597
68,1411.15877456
69,4906.88787416
70,1120.47643947
71,3602.45305422
72,1864.60107674
73,5011.93974479
74,1520.71577521
75,1515.98064875
76,1981.71612313
77,2216.74311262
78,3796.5057862
79,3176.59184581
80,1598.65140108
81,5059.31455549
82,1961.29368379
83,1105.42014291
84,1424.75041302
85,1392.40942201
86,1166.35628773
87,1319.19837478
88,1015.39461043
89,590.011094683
90,1304.106653
91,1898.09779825
92,1497.45975508
93,2230.61333384
94,4351.83200642
95,2606.51159801
96,2002.63703639
97,3290.35512486
98,1201.09143003
99,2498.94867898
100,1167.85821206
101,3441.54845465
102,1543.83389994
103,1893.48607731
104,4457.86745695
105,1389.96110949
106,2896.19078298
107,1517.23485665
108,3520.56178849
109,1612.77546095
110,5423.51290274
111,1131.42133478
112,1141.62192652
113,2198.78406804
114,3648.80323772
115,1501.95577217
116,728.038079154
117,1998.4540736
118,2478.85207899
119,2168.25838822
120,1767.18592182
121,1482.68859348
122,5751.06196561
123,4074.1206579
124,3391.76483244
125,11804.5411013
126,1944.44718438
127,2049.60600642
128,2479.26293825
129,8433.72317869
130,2307.3867794
131,2060.01647511
132,2749.85064008
133,1432.96835266
134,2789.04832743
135,1217.37027354
136,5394.2061432
137,1331.09026078
138,5925.16628404
139,764.016798828
140,1545.89355195
141,1045.7983245
142,2144.13528881
143,1396.57645066
144,1378.91461208
145,1403.34265262
146,3615.68421822
147,1880.11110058
148,1711.96587113
149,852.959192174
150,1197.88994132
151,3112.50899645
152,3580.81531168
153,1838.59015153
154,3834.08543217
155,1623.90130533
156,3322.47778692
157,2856.75927139
158,1631.33045098
159,1222.65525148
160,4989.86635045
161,1417.05538521
162,1459.11199786
163,1870.46960763
164,3021.27811406
165,1597.12599838
166,1344.76855412
167,1073.73974058
168,1272.2078217
169,2343.00374245
170,3729.77505786
171,1167.02024329
172,798.122555439
173,5195.19648564
174,3403.80932483
175,2190.86362039
176,4274.4415458
177,7095.7148082
178,1761.50845538
179,4256.56232394
180,620.278770914
181,2496.98558789
182,1909.08010333
183,3088.83141791
184,1502.01437979
185,2714.81236976
186,1414.86629407
187,6119.89054427
188,1288.11358253
189,2154.91866765
190,3945.63627287
191,1156.25143914
192,1715.05379996
193,2357.33102564
194,2202.39974579
195,4309.87674479
196,2425.891449
197,1441.24616436
198,2058.70548272
199,1300.57784762
200,7887.1337384
201,1643.85555851
202,3722.56800789
203,3388.38063475
204,2840.06207904
205,2603.0237958
206,2543.24141155
207,1320.72771336
