,loss
0,1902.59119209
1,1756.80772514
2,4315.3219193
3,1046.1897465
4,3394.56032926
5,4366.38348797
6,1244.48770751
7,6798.64160345
8,8404.14668227
9,6693.23951868
10,4663.90202522
11,5709.62996336
12,2111.22155606
13,1079.53655148
14,330.776237833
15,1139.13057094
16,8095.53631555
17,1405.48466951
18,4046.51670308
19,2303.51746772
20,1054.75127403
21,989.337734451
22,1185.04867664
23,2059.30244398
24,2184.61140097
25,2123.49148521
26,2114.25399405
27,1234.25425659
28,6667.76074575
29,1861.02782999
30,2614.81034344
31,1800.38293811
32,4678.90858893
33,3429.63244771
34,1292.45315797
35,1266.01234585
36,4137.27640638
37,12384.4861417
38,1595.19425666
39,2858.11169501
40,944.215109702
41,5747.97386327
42,4588.25466963
43,2465.35654503
44,1305.81197405
45,10827.4034525
46,1131.09330277
47,889.306793276
48,1186.38807236
49,1416.30404244
50,2498.81004397
51,2249.68567544
52,2084.11074155
53,2381.60019431
54,1784.10019598
55,2087.9486019
56,1484.75164481
57,1602.24099639
58,2356.75624799
59,4025.74262491
60,1851.41388127
61,1230.39415221
62,1255.47958236
63,2616.94827556
64,1780.48064731
65,19384.0458878
66,1319.80286511
67,1481.25890878
68,1399.74153317
69,4973.24019611
70,1144.29336686
71,3642.57439151
72,1914.58466527
73,5136.62947164
74,1486.38729265
75,1470.72110143
76,1941.92685844
77,2172.90283253
78,3757.87707202
79,3163.17184337
80,1590.18898238
81,5257.36524549
82,1952.26820087
83,1107.91643274
84,1421.34184661
85,1368.16498386
86,1174.31848098
87,1366.060058
88,1079.84425772
89,596.991149538
90,1278.68612996
91,1887.13989871
92,1528.32618584
93,2190.15947833
94,4323.43562876
95,2564.81696851
96,1873.84642873
97,3323.08295597
98,1214.05932368
99,2537.58122637
100,1169.06945828
101,3304.1261238
102,1535.02995528
103,1869.7511942
104,4583.72020531
105,1359.73586202
106,2847.03562472
107,1535.87781641
108,3474.10223257
109,1576.36186435
110,5528.53319431
111,1201.13579303
112,1216.35732331
113,2185.69665673
114,3637.98191979
115,1473.31197431
116,780.473011939
117,1998.35174859
118,2489.44306888
119,2131.49199066
120,1788.29158796
121,1449.60793775
122,5837.64191331
123,3963.54077777
124,3375.35657903
125,11026.9450871
126,1912.28406255
127,2037.38233499
128,2376.57350882
129,8301.01658589
130,2283.98244261
131,1985.80327773
132,2757.54375273
133,1449.03909368
134,2769.18074684
135,1214.42665389
136,5563.41995125
137,1337.09736293
138,5893.67679257
139,821.914719772
140,1535.43426908
141,1037.85397136
142,2165.6406543
143,1400.78839961
144,1350.31155702
145,1422.21020131
146,3659.90689673
147,1840.61790251
148,1701.24863313
149,915.699477726
150,1256.467398
151,3042.47971885
152,3542.94577666
153,1789.86199789
154,3954.70810088
155,1642.20393743
156,3356.72335834
157,2897.81913161
158,1623.11585834
159,1254.91157349
160,5116.8289719
161,1383.33306634
162,1429.54177381
163,1835.94341524
164,2988.36217277
165,1594.01461223
166,1356.53265258
167,1027.03805801
168,1254.85874846
169,2321.23226173
170,3718.08404566
171,1180.52254506
172,897.707068415
173,5338.97492277
174,3445.27417009
175,2178.94898552
176,4293.04790592
177,7136.87107105
178,1747.22759203
179,4359.96201838
180,654.110024637
181,2526.91136296
182,1894.82994246
183,3052.64502659
184,1473.11212854
185,2672.9757032
186,1391.84177748
187,6203.42379461
188,1313.6297255
189,2177.81240497
190,3939.99943916
191,1138.11726236
192,1718.45273601
193,2267.04754127
194,2213.14346813
195,4395.89676596
196,2386.39487165
197,1449.72788962
198,2007.22073521
199,1301.90363531
200,7749.45878742
201,1614.95797925
202,3708.006581
203,3435.4834281
204,2807.51791688
205,2542.96685971
206,2522.39328956
207,1328.79909044
208,8003.33223846
209,1491.63747205
210,1361.7049272
211,5876.09063707
212,1735.43851585
213,2753.15550705
214,2196.6696541
215,835.175123462
216,2140.79829011
217,958.812943821
218,706.078099943
219,2944.20710373
220,1785.31191357
221,2522.21769992
222,892.875741067
223,1768.37910296
224,1635.64609033
225,1190.07377513
226,2816.17938562
227,2915.57419904
228,11804.2077263
229,5824.90475524
230,2393.03969146
231,1641.95086013
232,1788.28756258
233,1293.14223241
234,1759.03552159
235,2763.56136615
236,698.532045077
237,1632.65783063
238,2271.04387814
239,898.511592009
240,1075.35934068
241,5512.12435122
242,1131.79431356
243,1621.2475636
244,1298.74088991
245,2503.68336164
246,2999.79229879
247,1387.80673934
248,1299.75560289
249,3098.31902169
250,3777.0807288
251,1561.99118002
252,5220.95527408
253,3323.84073361
254,1407.63501204
255,9800.88786816
256,3159.40312628
257,4054.36474226
258,1327.34879972
259,3261.62111888
260,1163.31260919
261,1455.39685454
262,1290.34164169
263,1704.57749246
264,3417.48063622
265,4096.8112494
266,1931.77258635
267,1720.86862666
268,1923.90863412
269,1527.55790328
270,2703.57955077
271,1207.01127614
272,2226.23451789
273,3594.77915304
274,2194.44521167
275,1253.48645332
276,3160.85812302
277,2414.41676151
278,1403.54907925
279,2019.65241535
280,10147.4682806
281,2196.45860201
282,1821.60700273
283,7161.74953706
284,4002.10762193
285,4743.95133223
286,4592.77516318
287,2019.6883233
288,3047.13505618
289,2431.96068587
290,1996.06720236
291,2465.21482557
292,1247.78106426
293,2203.2066475
294,6496.11746917
295,1266.75267942
296,1278.65263412
297,2424.71135646
298,779.226165941
299,1191.22658374
300,1330.46769626
301,9269.66879097
302,1305.67305685
303,5836.22687809
304,1956.16044707
305,1541.63987726
306,1523.42238449
307,4971.82652379
308,2069.09750902
309,1088.07424755
310,1747.88535399
311,3300.66310809
312,843.716743017
313,2688.2546694
314,3900.35818213
315,3394.96657878
316,1369.4722208
317,5704.23556905
318,1861.4641809
319,6710.56634307
320,9496.14189991
321,2474.59466468
322,4117.59041392
323,1352.19054872
324,5248.16155749
325,11793.9777016
326,1591.5849333
327,4653.05765331
328,1684.91904565
329,2060.75398276
330,1372.24617967
331,972.387216881
332,943.023826947
333,6626.00101056
334,3767.88463411
335,1029.65117817
336,1005.92696966
337,2137.06490163
338,3201.85568499
339,986.357648845
340,1450.71853132
341,2501.40317696
342,2238.01981176
343,3743.40006611
344,2462.29425715
345,3027.66679235
346,1966.43848435
347,2041.26973618
348,1791.64216673
349,3731.69024888
350,2342.58461369
351,4340.2739229
352,2666.22802059
353,2174.22094405
354,1249.51619717
355,1400.35971791
356,4308.49099311
357,2774.3005113
358,4252.87969744
359,1499.18141131
360,1964.01165945
361,1284.42978587
362,1235.37616662
363,1674.17866047
364,3107.65757073
365,3304.79244038
366,1915.5174469
367,831.940681636
368,785.19522193
369,1500.26889693
370,4634.94130914
371,2123.25758022
372,914.652284042
373,3643.96351207
374,4995.25731717
375,1607.81908961
376,845.729437262
377,2023.28372479
378,6370.93166409
379,2457.69765282
380,5092.14773618
381,5025.91504565
382,3876.73648145
383,4767.17041918
384,1106.4495904
385,5188.53324836
386,1701.87115878
387,2841.76496453
388,5353.92176451
389,4124.61473098
390,1410.8143551
391,1124.01458203
392,1516.50883321
393,7568.18988115
394,942.512348869
395,1066.26204408
396,1619.20844279
397,1269.35500933
398,1565.70078287
399,834.943316542
400,2202.39787185
401,4990.47918487
402,4470.77800048
403,1449.62262535
404,3226.74083389
405,899.724700916
406,2586.97060163
407,2303.99065692
408,1112.43774938
409,1983.2816339
410,3154.41694065
411,2111.41541573
412,1183.18359397
413,4625.53142431
414,3700.17604481
415,934.655463577
416,1175.98399047
417,1738.89110929
418,1641.8836335
419,2306.35813895
420,1595.85046166
421,5672.27292076
422,3116.06187004
423,1489.27573691
424,1647.68330782
425,4122.57922491
426,2742.92192659
427,3848.52897828
428,5884.13037617
429,1352.88676049
430,1690.86463366
431,2409.97846262
432,1444.0971746
