,loss
0,1922.88243373
1,1757.08096568
2,4265.755219
3,1020.35844185
4,3330.71591497
5,4416.5564333
6,1218.29026298
7,6621.15770482
8,8482.3800894
9,6645.50068125
10,4608.4608083
11,5707.91373306
12,2105.59374498
13,1040.68695414
14,592.676094001
15,1137.1547928
16,7958.74186713
17,1442.84206871
18,4017.29037696
19,2339.71824255
20,1039.73434403
21,929.884230713
22,1178.76922497
23,2047.82464906
24,2284.77887367
25,2209.33877462
26,2109.73025658
27,1266.86821539
28,6597.36272901
29,1891.90977662
30,2678.37439813
31,1857.61025074
32,4782.31094076
33,3377.73389863
34,1338.47353738
35,1310.9717284
36,4148.9553846
37,12439.0207361
38,1618.24435638
39,2966.09467098
40,925.101582219
41,5663.03186162
42,4587.07582904
43,2454.20177891
44,1305.05929686
45,11541.7944176
46,1100.05482484
47,777.169932391
48,1186.23190552
49,1477.54143517
50,2473.42583678
51,2276.31935027
52,2095.02865612
53,2357.60441903
54,1799.04046373
55,2075.82397828
56,1506.37608632
57,1633.97011786
58,2330.94614794
59,4050.03084934
60,1893.63295764
61,1233.2314096
62,1278.76269668
63,2694.06228972
64,1805.99898995
65,18035.6125762
66,1314.61754124
67,1509.37379022
68,1421.86174942
69,4846.43777831
70,1107.92037966
71,3613.26321902
72,1888.58499022
73,4992.39361983
74,1536.7251044
75,1515.6885671
76,1985.19045091
77,2243.04929395
78,3802.88451528
79,3188.65107433
80,1634.61947256
81,5107.09663487
82,1979.18697536
83,1122.74769937
84,1422.53192145
85,1425.58390951
86,1199.45956616
87,1324.79000009
88,1021.0325883
89,547.597812844
90,1303.38437644
91,1890.81644556
92,1546.56991963
93,2247.95901855
94,4348.83091784
95,2611.36980594
96,1996.112928
97,3290.96226833
98,1232.02506269
99,2518.49452168
100,1150.81494669
101,3445.15562487
102,1558.18761641
103,1905.53484135
104,4416.36836693
105,1402.36314377
106,2913.69870592
107,1518.13500125
108,3524.53415678
109,1638.4614777
110,5353.37383293
111,1122.59518341
112,1137.02766417
113,2218.86318945
