id,loss
4,1481.51538086
6,1943.29321289
9,9747.47753906
12,6995.12402344
15,761.804443359
17,2395.74169922
21,2085.60058594
28,856.237304688
32,2700.22802734
43,3132.52783203
46,2688.78198242
50,997.244140625
54,1286.42138672
62,2089.63110352
70,2699.13867188
71,4900.76904297
75,2044.19287109
77,2336.31152344
81,2528.29272461
83,2492.82446289
87,2154.96313477
97,1801.64782715
103,1112.93115234
119,1144.89855957
120,1804.52099609
127,1041.34057617
138,4718.45410156
141,3924.42626953
148,751.668945312
150,2408.89501953
151,2141.86791992
158,1556.34411621
160,5695.65869141
165,2584.85229492
168,3695.77441406
169,3616.71240234
177,2906.64282227
178,3159.52050781
184,2113.21191406
194,9423.54003906
198,1720.11096191
203,3324.29492188
211,2454.67773438
217,1336.3729248
219,1364.66540527
221,5336.04541016
227,1882.05737305
230,1656.54333496
235,2092.16748047
240,708.01739502
243,3230.98974609
249,7633.23046875
253,2979.04711914
258,1412.82897949
261,1840.40478516
263,3525.24169922
264,2632.32861328
265,4096.98242188
268,1886.87817383
271,1238.68652344
274,5675.74951172
275,720.235229492
279,1534.97180176
282,1587.92077637
286,3556.80151367
288,1068.25500488
294,2131.00219727
296,1015.06616211
297,1300.03161621
300,822.058532715
303,8279.81152344
314,967.62487793
315,4675.54541016
321,2644.29003906
323,3682.48510742
330,3949.28125
341,2066.04760742
342,4800.98046875
352,1598.14379883
353,3828.76123047
360,5074.69873047
361,2329.4152832
362,4207.66308594
366,1344.83496094
372,3115.6472168
376,2953.45947266
377,2391.07958984
379,1669.20666504
380,3985.42333984
387,1875.53198242
392,2143.04638672
394,10313.2353516
395,1582.08862305
397,1604.27624512
407,5912.54589844
411,9269.58984375
416,2350.55102539
417,1380.02392578
419,4203.87304688
428,6152.98779297
431,1813.1418457
436,9193.93457031
438,1568.39147949
445,6337.27978516
446,6747.87695312
455,1278.24475098
456,1354.9576416
461,985.605224609
463,1956.72216797
464,3939.79101562
466,1788.31481934
467,1403.81176758
470,1397.69238281
475,1674.5246582
482,4239.31054688
490,3493.57006836
496,1905.29663086
497,4371.6328125
508,3003.45214844
510,1801.06665039
512,1905.24658203
513,3301.53710938
523,1868.28833008
531,4344.29980469
532,2020.54467773
533,1427.14587402
537,1177.56555176
544,4943.88867188
547,2746.22460938
556,7901.66992188
565,1480.32421875
566,1273.41931152
571,1439.96948242
573,1660.58984375
574,970.937866211
581,1931.21655273
585,2181.13818359
589,1864.20532227
597,1824.27038574
601,3765.73754883
602,1900.09887695
613,1532.40490723
616,1509.57849121
619,2102.45703125
622,1976.30200195
623,2003.58984375
629,1580.28210449
634,1552.2668457
638,1112.00439453
642,1145.38293457
643,2053.12573242
645,992.554321289
648,7047.85693359
652,1142.68981934
664,1073.27099609
666,2127.79760742
672,914.081665039
676,2206.13989258
678,4693.85302734
682,1834.28833008
686,2864.37036133
688,2114.8293457
689,1221.86828613
690,1701.81652832
692,11519.1494141
695,1756.7833252
697,4135.91992188
698,2133.92504883
706,2728.55810547
708,1446.67553711
712,3424.234375
715,4244.66503906
717,1362.19030762
725,3177.06274414
729,1166.00537109
737,1398.80200195
739,5844.17919922
747,3674.32568359
753,2626.84375
758,2315.06225586
759,2209.50732422
763,1514.24865723
773,3831.62084961
774,2182.20581055
776,1446.07971191
788,3139.54003906
790,3057.08154297
794,966.511352539
801,2778.44018555
802,1550.79699707
805,1335.95385742
809,4671.72021484
812,1521.23779297
825,2482.83276367
828,2457.93041992
830,1383.30773926
833,1164.31933594
850,5958.51367188
852,6091.98681641
862,1563.70422363
863,1366.40917969
864,1572.3828125
865,3771.14575195
868,5887.21728516
872,1505.53259277
879,5322.55175781
880,1580.15991211
883,1318.91748047
886,1357.79333496
923,1753.76904297
924,1448.97070312
932,1459.41015625
945,5214.82177734
947,6034.14550781
948,2225.80126953
955,3047.09790039
963,4356.41601562
979,1359.10498047
989,1411.18322754
994,3232.45898438
995,1784.10021973
998,1346.94091797
1000,4291.27148438
1018,1903.68310547
1019,1852.85546875
1028,1851.28686523
1034,1316.70715332
1038,1624.61413574
1040,1326.71325684
1042,1452.69641113
1057,6903.09667969
1058,2394.36450195
1063,996.393798828
1066,4150.26318359
1071,4254.81591797
1073,3973.20703125
1074,2947.39941406
1077,2938.09326172
1080,9491.05761719
1088,859.864257812
1096,792.752319336
1097,12593.5878906
1105,5810.95410156
1115,1822.3215332
1116,2910.79931641
1122,2284.03808594
1130,5016.19042969
1133,1037.86730957
1137,1724.66027832
1140,1931.13720703
1143,7651.95068359
1149,5570.99462891
1150,948.049560547
1153,793.491088867
1157,896.199707031
1180,623.177612305
1183,908.707885742
1188,1580.38476562
1193,1038.30834961
1200,814.954772949
1209,4266.59130859
1214,1897.95507812
1219,2112.54785156
1223,6170.15673828
1227,886.748291016
1228,1524.71142578
1229,4589.15673828
1233,818.118041992
1238,6122.29589844
1239,1925.98730469
1241,3280.38330078
1243,1790.80126953
1244,1134.48083496
1245,3470.50341797
1277,4572.88378906
1279,3475.61425781
