id,loss
1,1805.54802246
2,1413.18586426
5,3632.34394531
10,1033.53360596
11,3563.28217773
13,4149.20185547
14,1080.26796875
20,6688.66835938
23,8186.03818359
24,6526.6859375
25,4962.57060547
33,5525.95136719
34,1845.63962402
41,972.546704102
47,1106.02766113
48,1158.02563477
49,8252.92353516
51,1392.7779541
52,3831.47231445
55,2205.46123047
57,1017.40487061
60,958.818933105
61,1189.10795898
66,2033.51711426
73,1850.66123047
76,1901.36791992
86,1914.16806641
89,1249.85678711
90,6089.50058594
93,1851.1848877
100,2272.42473145
105,1772.07573242
107,4317.07373047
111,3076.45493164
112,1411.92512207
116,1265.85466309
118,3672.32182617
125,13289.4902344
130,1381.79282227
139,2490.29116211
140,872.612536621
144,5737.1421875
146,4394.61992187
149,2305.53354492
153,1286.44641113
156,10771.3255859
162,1131.32741699
166,757.191760254
167,1303.85153809
171,1335.9814209
172,2705.50253906
173,2378.48779297
174,2263.61308594
175,2837.30366211
186,1806.03366699
191,2110.99106445
197,1732.61774902
200,1728.93369141
202,2773.23823242
205,3463.60566406
207,1820.57612305
208,1182.14936523
212,1337.13166504
215,2528.98007813
218,1656.56264648
222,15398.8380859
223,1318.79125977
225,1448.15859375
226,1297.15998535
228,5018.74775391
232,1072.60067139
233,3484.27998047
237,1944.81989746
244,4810.95078125
245,1395.67927246
248,1500.0137207
259,1912.65197754
260,1754.7215332
276,3244.52753906
277,2534.57773438
285,1685.86938477
289,4456.96259766
291,1826.9597168
292,1278.85505371
293,1234.77084961
298,1610.82084961
306,1377.9489502
308,1358.07570801
316,919.211633301
318,656.04296875
319,1217.61296387
320,1444.90065918
322,1811.72121582
324,1948.59645996
325,4193.46879883
327,2503.58974609
333,1698.84331055
335,3364.10195312
337,1245.7505127
343,2202.12949219
351,1148.63776855
354,2556.80268555
383,1671.85236816
386,1853.34465332
388,4251.31123047
393,1463.42143555
401,2657.4465332
402,1322.22270508
404,3101.71850586
406,1836.78508301
409,5772.11992187
412,925.788244629
414,1146.74064941
418,2215.94003906
422,2891.99506836
424,1482.52260742
427,745.655310059
430,1730.24589844
433,2691.22456055
435,2133.03051758
437,1989.41806641
439,1483.82333984
440,4706.47636719
442,4143.20610352
443,3225.82802734
449,11689.4625
450,1708.38598633
451,2299.79482422
454,2085.9598877
458,8223.24755859
474,2210.32700195
476,1885.79091797
478,2588.63999023
481,1374.87216797
484,2407.90893555
488,1362.17402344
493,5150.14980469
499,1525.99812012
502,5911.80205078
511,804.678918457
516,1811.27565918
517,1002.69864502
522,2162.6284668
526,1420.45222168
527,1400.39509277
534,1444.90380859
536,3700.11376953
538,1752.16010742
540,1648.22258301
542,834.848608398
550,1120.78554687
552,2776.99462891
560,3425.15356445
561,1509.68776855
562,3492.96508789
563,1541.9763916
567,3039.37001953
568,2413.87519531
572,1448.68256836
576,1189.27800293
577,4917.67060547
578,1213.97133789
584,1523.32973633
586,1636.20817871
590,2857.9706543
592,1468.53217773
596,1302.55976562
598,1157.4536377
599,1254.75600586
603,2033.76706543
605,3683.9418457
606,1082.16850586
607,887.393530273
