,loss
0,1891.25232928
1,1825.29612107
2,4333.22723848
3,1014.52977512
4,3231.6320877
5,4362.34016353
6,1241.95399219
7,6696.73763748
8,8485.92080304
9,6851.43604683
10,4707.29781554
11,5831.56094276
12,2094.12185213
13,1054.59087045
14,503.72145075
15,1117.19560571
16,8512.15261269
17,1395.2454279
18,4070.20408638
19,2326.24360737
20,1037.91543047
21,939.172746671
22,1160.97198043
23,2016.52054267
24,2337.47294701
25,2159.05450441
26,2145.93679037
27,1258.0719865
28,6651.78783278
29,1904.99305997
30,2641.30019838
31,1852.00986103
32,4787.82270456
33,3361.20018333
34,1339.95520317
35,1312.40338681
36,4113.13907787
37,13951.8313608
38,1600.47723598
39,2966.14072641
40,994.81105029
41,5608.82925714
42,4382.20725371
43,2430.8820399
44,1289.47489429
45,11352.4783833
46,1154.71172431
47,833.047397301
48,1172.78989196
49,1501.54098301
50,2457.2337794
51,2276.67858279
52,2075.39651736
53,2493.26499093
54,1873.21372196
55,2019.38638223
56,1515.43127528
57,1626.30259764
58,2387.75493052
59,4033.66526293
60,1943.86960186
61,1232.05062499
62,1269.37376024
63,2672.99839677
64,1769.262574
65,19531.7720143
66,1297.91451406
67,1525.89371641
68,1400.03609574
69,4858.7238099
70,1081.47859718
71,3630.1468091
72,1932.29054342
73,5134.23543568
74,1553.08411746
75,1519.78591333
76,1965.43760232
77,2272.47918598
78,3707.31262103
79,3173.37022252
80,1674.5439761
81,5098.60907069
82,1999.88096538
83,1071.83562834
84,1439.14629745
85,1359.71717695
86,1216.58351887
87,1334.35456622
88,1052.63816157
89,530.694341665
90,1296.08829773
91,1795.52185217
92,1466.41863542
93,2208.87330126
94,4430.46376534
95,2565.8607752
96,2055.16418474
97,3418.83772475
98,1132.7947061
99,2465.55173562
100,1188.68122563
101,3248.90440794
102,1519.58723053
103,1877.92025358
104,4481.67509973
105,1364.07347106
106,2825.20911773
107,1423.71430472
108,3387.61022053
109,1622.01415712
110,5465.33441495
111,1144.15067319
112,1098.5841934
113,2193.15301537
114,3601.20755939
115,1524.45856994
116,746.148021498
117,1989.28304905
118,2473.40012803
119,2179.38757053
120,1807.8678765
121,1475.86354131
122,5467.08085062
123,3908.88671147
124,3439.01103785
125,12090.4923674
126,1931.36774679
127,2112.89760867
128,2448.09617019
129,8180.16840375
130,2278.61891344
131,2043.77856794
132,2799.80283429
133,1379.96869394
134,2678.73982714
135,1225.16801648
136,5419.72707019
137,1321.29913869
138,5890.90552115
139,763.205716175
140,1555.56416515
141,1022.71289859
142,2097.39547087
143,1353.35776011
144,1394.61835873
145,1375.56911088
146,3682.24668803
147,1901.186254
148,1768.52900239
149,861.28392678
150,1196.47308031
151,3146.67299441
152,3472.25493438
153,1847.38557335
154,3893.81793993
155,1578.43449743
156,3444.34782516
157,2779.73505015
158,1595.63184774
159,1230.74501118
160,5216.01444224
161,1395.77051872
162,1449.54184418
163,1862.87168032
164,2939.72610517
165,1647.51083529
166,1368.70535123
167,1109.68270619
168,1342.74296001
169,2330.32677168
170,3719.35668153
171,1198.21233912
172,852.530598456
173,4979.36064665
174,3333.96699297
175,2208.39231984
176,4244.20645309
177,7077.77425398
178,1821.73791205
179,4292.37402013
180,598.455535205
181,2521.31832875
182,1861.83308249
183,3080.07134585
184,1481.17930127
185,2689.49827058
186,1436.04932884
187,6113.55007622
188,1354.19422316
189,2158.3476146
190,3934.8967422
191,1208.0668882
192,1739.75611394
193,2380.84027258
194,2153.04253716
195,4426.14133964
196,2409.36939022
