,loss
0,1895.02157627
1,1794.50630122
2,4376.5856956
3,1005.51353666
4,3251.47965106
5,4410.44809054
6,1225.918139
7,6683.03946158
8,8548.9538882
9,6711.96541709
10,4646.93664456
11,5796.47121475
12,2081.80654878
13,1036.58497322
14,645.979920757
15,1122.51653643
16,8368.63918177
17,1370.63200052
18,4128.50934978
19,2382.25703093
20,1020.3634472
21,948.925772322
22,1158.92446848
23,1977.332604
24,2335.09855016
25,2104.01657358
26,2168.67488311
27,1261.89254831
28,6558.1700351
29,1936.13263264
30,2651.29823595
31,1806.53757092
32,4788.69417486
33,3351.60935068
34,1337.59559645
35,1312.95164084
36,4088.99323325
37,13868.7523976
38,1603.54019977
39,2977.45095415
40,1009.36124804
41,5642.94771871
42,4300.35476975
43,2462.80525646
44,1283.79649407
45,11694.0064383
46,1139.04120626
47,828.207792144
48,1143.66996462
49,1491.79185984
50,2436.46335635
51,2239.87947329
52,2056.35877133
53,2553.70932028
54,1886.1517635
55,2035.4239211
56,1462.46657901
57,1628.95978945
58,2415.37884431
59,3995.95267229
60,1940.52997394
61,1219.40200947
62,1262.6754987
63,2663.54212828
64,1750.14298109
65,18628.4996351
66,1297.72464408
67,1458.4121526
68,1441.88902412
69,4989.93291301
70,1097.27002042
71,3673.10536533
72,1918.4403819
73,5099.29581889
74,1581.31130467
75,1526.47531861
76,1939.77996826
77,2257.91554471
78,3708.69592321
79,3205.31445407
80,1658.44011447
81,5059.89659522
82,1972.37883737
83,1054.05985141
84,1425.44330239
85,1386.39009824
86,1214.39450507
87,1319.45719414
88,1022.32867064
89,604.77525317
90,1299.97780579
91,1782.43073156
92,1487.23277237
93,2222.32317571
94,4418.89744287
95,2511.5882866
96,2010.07964346
97,3320.580892
98,1124.04061398
99,2472.13515921
100,1199.42075768
101,3365.35805573
102,1545.29412078
103,1873.11577021
104,4486.41963734
105,1358.73759828
106,2814.47863017
107,1469.34954193
108,3365.91435932
109,1690.70461574
110,5507.18565473
111,1133.41887925
112,1099.06118576
113,2221.42197601
114,3546.23714584
115,1505.76359905
116,750.866266805
117,1979.61413176
118,2519.28297594
119,2161.23641407
120,1811.58923248
121,1490.13577553
122,5291.7041258
123,3989.13313425
124,3443.95006559
125,12265.8841747
126,1943.66266485
127,2137.17987492
128,2494.5160423
129,8409.15215437
130,2261.89413606
131,2064.25139394
132,2834.01010844
133,1371.04050243
134,2698.71171073
135,1230.7664166
136,5489.57168344
137,1375.11494951
138,5785.95365164
139,772.887058341
140,1593.39424762
141,1063.26998097
142,2144.42631508
143,1335.12074604
144,1397.48330826
145,1357.0413815
146,3613.17256289
147,1863.84333402
148,1789.61830251
149,843.334657094
150,1161.11115486
151,3220.28182707
152,3445.76516199
153,1880.94737111
154,3918.789495
155,1585.38966437
156,3373.61130275
157,2749.77628147
158,1601.56339466
159,1203.28232228
160,5291.59972863
161,1390.50866917
162,1358.88694726
163,1853.13982968
164,2987.66072364
165,1621.32710884
166,1340.80636596
167,1126.64841074
168,1320.07378815
169,2324.27061026
170,3662.13636494
171,1197.3561882
172,813.336751726
173,4922.57150601
174,3350.77905089
175,2220.18626111
176,4261.74751753
177,7164.07688841
178,1817.99724555
179,4241.23029634
180,639.785504851
181,2493.27424491
182,1864.27408974
183,2985.88236415
184,1484.13636987
185,2685.21404342
186,1432.65182933
187,5968.10800716
188,1376.2561989
189,2136.5068505
190,3959.44654161
191,1189.32700635
192,1646.80406028
193,2324.16176406
194,2199.64367887
195,4420.13167279
196,2375.05888285
197,1405.38602247
198,2022.75573912
199,1293.54957769
