id,loss
4,1522.11303711
6,2018.03027344
9,9928.51757812
12,6655.88623047
15,803.874755859
17,2469.49243164
21,2117.43139648
28,852.388305664
32,2639.98852539
43,3125.59082031
46,2856.91577148
50,927.352172852
54,1181.93737793
62,1932.73950195
70,2309.18066406
71,4711.67626953
75,2056.0078125
77,2558.66210938
81,2778.37768555
83,2373.77001953
87,2049.60327148
97,1660.66796875
103,1138.3828125
119,1057.02990723
120,1822.68896484
127,987.540771484
138,4433.98095703
141,3818.46972656
148,707.699645996
150,2506.04272461
151,2171.10424805
158,1567.27954102
160,5913.05322266
165,2599.45898438
168,3679.66845703
169,3913.69433594
177,2799.55126953
178,3252.25146484
184,2124.50463867
194,9503.62597656
198,1813.20910645
203,3179.84643555
211,2348.11499023
217,1354.26013184
219,1306.30407715
221,5374.63574219
227,1809.40734863
230,1592.03735352
235,2189.68041992
240,674.732910156
243,3135.59936523
249,6683.95996094
253,2694.50708008
258,1408.30712891
261,1714.31396484
263,3485.67773438
264,2640.12524414
265,3982.09179688
268,1915.54003906
271,1108.65905762
274,5823.50976562
275,697.466064453
279,1584.49597168
282,1606.15966797
286,3343.69750977
288,1017.8626709
294,2119.28857422
296,1044.16186523
297,1391.99707031
300,791.663696289
303,8693.93945312
314,980.362548828
315,4727.15820312
321,2797.43505859
323,3545.66870117
330,3593.46630859
341,2056.56835938
342,4555.94042969
352,1624.76293945
353,3687.38305664
360,5035.26269531
361,2391.89013672
362,4650.44140625
366,1415.51293945
372,3114.73339844
376,2786.68041992
377,2305.89746094
379,1568.06347656
380,3473.95654297
387,1947.11474609
392,1960.83251953
394,11173.015625
395,1551.79650879
397,1475.51416016
407,5607.95947266
411,9365.79394531
416,2667.60009766
417,1468.48059082
419,4418.42480469
428,6270.32421875
431,1785.78771973
436,9175.24707031
438,1582.42260742
445,6488.28710938
446,7092.30615234
455,1368.42053223
456,1311.1730957
461,970.997680664
463,1989.19555664
464,3995.22167969
466,1920.66381836
467,1298.60388184
470,1404.19567871
475,1487.43505859
482,3725.93994141
490,3451.73999023
496,1764.75854492
497,4177.35986328
508,2784.66748047
510,2053.6328125
512,1880.91308594
513,3846.21923828
523,1840.09838867
531,4735.76953125
532,2154.87768555
533,1387.05688477
537,1203.31628418
544,4936.47216797
547,2309.31347656
556,8073.84765625
565,1374.38037109
566,1244.97521973
571,1417.16845703
573,1745.16113281
574,936.978393555
581,2123.48608398
585,2118.14868164
589,1875.41723633
597,1824.5880127
601,3294.71826172
602,1843.12988281
613,1532.73791504
616,1446.77441406
619,2294.64648438
622,1956.46508789
623,2091.76318359
629,1589.99279785
634,1582.29174805
638,1114.8314209
642,1120.66564941
643,2084.29638672
645,950.292358398
648,7131.25048828
652,1191.57446289
664,1105.96362305
666,2166.11303711
672,877.119506836
676,2248.86523438
678,4571.48681641
682,2002.828125
686,2870.81518555
688,2400.45800781
689,1143.38989258
690,1799.88476562
692,12781.7167969
695,1740.33569336
697,3877.11010742
698,2267.32470703
706,2665.14135742
708,1481.43115234
712,2922.59936523
715,4200.52294922
717,1329.23937988
725,3127.75463867
729,1109.95458984
737,1373.95556641
739,5913.35058594
747,3929.24365234
753,2589.48120117
758,2473.96411133
759,2001.09057617
763,1503.28063965
773,3928.54296875
774,2103.81787109
776,1509.03161621
788,3147.39648438
790,3094.85888672
794,1013.87145996
801,3033.28222656
802,1434.94665527
805,1330.51379395
809,4950.89404297
812,1657.81506348
825,2369.93383789
828,2314.43994141
830,1403.9263916
833,1191.53674316
850,5600.359375
852,6029.75927734
862,1498.18774414
863,1290.22167969
864,1611.69384766
865,3955.58544922
868,6160.03808594
872,1652.56921387
879,4731.04589844
880,1534.34313965
883,1203.08337402
886,1437.92199707
923,1813.82739258
924,1419.61401367
932,1353.78137207
945,5975.18066406
947,6442.62744141
948,2209.56811523
955,2635.31884766
963,4087.82128906
979,1359.71911621
989,1436.87963867
994,3274.14208984
995,1818.15039062
998,1248.83886719
1000,4352.10742188
1018,1819.86303711
1019,1688.57641602
1028,1839.09362793
1034,1243.68115234
1038,1613.77868652
1040,1350.86425781
1042,1328.28295898
1057,6690.26513672
1058,2109.72558594
1063,966.643798828
1066,4731.89697266
1071,4284.53076172
1073,3716.84106445
1074,2823.92480469
1077,2675.01953125
1080,8810.80078125
1088,826.474731445
1096,781.022216797
1097,12544.2568359
1105,4961.98779297
1115,1751.38916016
1116,2965.54199219
1122,2324.72167969
1130,4883.42236328
1133,1014.94628906
1137,1602.90185547
1140,1819.14379883
1143,8026.56933594
1149,5519.93310547
1150,958.554931641
1153,753.818237305
1157,832.807250977
1180,620.293273926
1183,961.854980469
1188,1654.35095215
1193,1060.31176758
1200,772.753112793
1209,4849.99023438
1214,1993.56225586
1219,1969.13891602
1223,6169.22753906
1227,850.769775391
1228,1475.26647949
1229,4930.9296875
1233,899.170654297
1238,6591.64941406
1239,2011.34545898
1241,3142.68164062
1243,1748.6842041
1244,1284.22717285
1245,3213.56787109
1277,4620.11328125
1279,3458.60717773
1292,14179.8007812
1293,1396.91552734
1299,9284.42089844
1304,3161.19018555
1313,3809.92529297
1328,2180.84521484
1330,1109.73278809
1334,1515.55773926
1335,1330.3013916
1336,5916.72705078
1341,1082.96740723
1344,1240.7755127
1351,849.519897461
1352,2795.75463867
1354,1558.92541504
1368,4160.40234375
1373,1456.07507324
1375,667.751525879
1381,1528.75915527
1384,4466.49707031
1385,4336.22021484
1388,5801.52587891
1401,5975.21582031
1402,2840.5871582
1404,1563.14758301
1406,1486.49072266
1409,1169.54882812
1422,1414.1307373
1429,3109.03564453
1433,5720.37060547
1438,1072.0657959
1444,1105.49108887
1446,1115.39013672
1450,1096.24243164
1451,764.121887207
1454,1869.00952148
1458,2024.98974609
1461,3486.45800781
1464,5976.20556641
1465,989.671264648
1478,2204.05712891
1479,1652.04541016
1480,2698.02172852
