,loss
0,1898.56345376
1,1764.41490911
2,4272.61746438
3,1018.54275362
4,3332.63850222
5,4441.52809241
6,1226.03096754
7,6663.35402923
8,8511.46439583
9,6684.219779
10,4614.03951719
11,5764.95230314
12,2131.0978267
13,1041.46738155
14,586.477183991
15,1133.93963696
16,7970.18711799
17,1427.23570977
18,4019.53791407
19,2334.44417323
20,1034.50863064
21,942.922375212
22,1167.07907743
23,1994.94672868
24,2239.54093186
25,2185.35753667
26,2085.99547718
27,1244.49533067
28,6711.82248711
29,1875.56970713
30,2658.27521375
31,1835.04247895
32,4757.70039368
33,3344.64851756
34,1331.39432638
35,1315.62803969
36,4132.48592611
37,12532.9668264
38,1620.57130424
39,2938.25070155
40,932.990127305
41,5690.7165264
42,4597.26449233
43,2402.02692324
44,1285.2711991
45,11537.1219829
46,1123.66039893
47,796.329319636
48,1177.84379284
49,1479.86269667
50,2469.10687786
51,2264.07194108
52,2075.00442471
53,2358.90549089
54,1783.97424318
55,2064.09619195
56,1515.33382314
57,1619.60693952
58,2346.31289521
59,4036.16154708
60,1892.18495677
61,1246.36972969
62,1263.29670841
63,2721.90154339
64,1813.89004211
65,18235.593699
66,1325.44303597
67,1488.97432197
68,1403.89312877
69,4896.96471624
70,1102.20083251
71,3620.15734426
72,1850.30070267
73,5002.04203297
74,1516.45297584
75,1510.14819461
76,1991.75276609
77,2215.83115235
78,3773.35293311
79,3141.71420064
80,1621.41324949
81,5060.8937673
82,1966.62782936
83,1083.43225623
84,1423.24494054
85,1414.45995187
86,1195.57960967
87,1307.90776744
88,1013.85937065
89,557.760699352
90,1307.67170176
91,1891.85627521
92,1527.86923279
93,2240.71449274
94,4321.26271554
95,2580.84895927
96,1990.50229065
97,3295.5928762
98,1223.10648877
99,2516.15403587
100,1177.61685748
101,3411.08807669
102,1560.17470623
103,1898.84666914
104,4458.0341362
105,1367.37437059
106,2886.27223626
107,1512.81992623
108,3526.14215704
109,1636.17728464
110,5434.13505729
111,1155.98804599
112,1144.21754303
113,2212.35945226
114,3646.98420599
115,1502.56576874
116,723.954862474
117,1978.24001317
118,2497.19175188
119,2158.62637854
120,1779.52333857
121,1511.11988789
122,5739.03323785
123,4003.83288182
124,3386.4445951
125,11668.6080542
126,1949.87367961
127,2053.97830426
128,2462.60831924
129,8447.64477032
130,2292.6611148
131,2056.16075039
132,2757.82123831
133,1408.1487507
134,2783.61928069
135,1211.75404597
136,5393.25364828
137,1356.88105224
138,5888.38675341
139,750.912270058
140,1540.33047833
141,1048.19605777
142,2146.1436172
143,1375.04459891
144,1383.89957137
145,1423.39465902
146,3634.09960806
147,1898.057371
148,1724.78012343
149,856.480260477
150,1173.35089715
151,3117.08696782
152,3574.40408095
153,1836.80347816
154,3857.30700716
155,1595.42270949
156,3332.74735653
157,2860.23722313
158,1610.66177394
159,1202.3404537
160,5014.75935809
161,1421.77361184
162,1442.93536614
163,1872.17336401
164,3008.36709507
165,1610.3547273
