id,loss
4,1590.5612793
6,1988.97851562
9,10141.8564453
12,6575.51513672
15,797.014770508
17,2411.93725586
21,2058.76245117
28,878.296875
32,2762.54077148
43,3108.71386719
46,2832.26171875
50,927.693603516
54,1185.95166016
62,1975.7043457
70,2393.53320312
71,5051.08398438
75,2108.30200195
77,2545.9921875
81,2879.73974609
83,2429.82592773
87,2010.8762207
97,1609.03930664
103,1194.40808105
119,1114.09423828
120,1827.11413574
127,1013.69787598
138,4398.05957031
141,3899.46240234
148,719.055603027
150,2602.640625
151,2129.65332031
158,1584.83117676
160,6041.57568359
165,2645.35351562
168,3590.20800781
169,3911.14111328
177,2750.5012207
178,3074.84741211
184,2106.28100586
194,9368.43945312
198,1855.38256836
203,3242.296875
211,2365.69726562
217,1391.67456055
219,1332.4453125
221,5566.85742188
227,1835.21496582
230,1627.54333496
235,2283.84741211
240,692.763793945
243,3240.41625977
249,7185.83349609
253,2663.32885742
258,1475.0324707
261,1753.68981934
263,3610.55493164
264,2635.0065918
265,4055.55273438
268,1899.83666992
271,1127.06726074
274,5583.97558594
275,721.073242188
279,1609.95397949
282,1630.86999512
286,3349.55566406
288,1040.81384277
294,2098.5925293
296,1045.41308594
297,1330.68017578
300,792.733886719
303,8448.60351562
314,1030.00878906
315,4820.33349609
321,2716.12963867
323,3571.49804688
330,3503.72167969
341,2108.39672852
342,4572.46044922
352,1613.34460449
353,3605.19848633
360,4999.81542969
361,2463.32739258
362,4646.21972656
366,1377.04699707
372,3309.87524414
376,3020.19165039
377,2337.44018555
379,1587.81079102
380,3653.68969727
387,1951.77197266
392,1990.22924805
394,11040.4306641
395,1544.40124512
397,1510.16796875
407,5516.51953125
411,9074.34179688
416,2625.35327148
417,1466.94665527
419,4350.15429688
428,6085.953125
431,1832.84350586
436,9363.41308594
438,1641.84350586
445,6674.74902344
446,7351.79541016
455,1379.64050293
456,1286.40222168
461,996.002441406
463,1999.51245117
464,3984.80078125
466,2049.92089844
467,1402.68640137
470,1422.53051758
475,1538.50292969
482,3666.93579102
490,3483.30932617
496,1828.93310547
497,4266.12255859
508,2819.03759766
510,2043.09179688
512,1916.01733398
513,3774.60498047
523,1863.50366211
531,4673.11865234
532,2197.82226562
533,1443.51806641
537,1210.51940918
544,5111.78613281
547,2303.43359375
556,7800.0390625
565,1402.38452148
566,1289.69885254
571,1442.1072998
573,1735.29138184
574,947.896362305
581,2072.35571289
585,2210.69335938
589,1853.14526367
597,1904.20068359
601,3419.52294922
602,1870.60229492
613,1629.98840332
616,1483.69763184
619,2402.60668945
622,2078.82519531
623,2108.71801758
629,1552.54431152
634,1598.80322266
638,1108.47814941
642,1128.28088379
643,2084.17529297
645,939.770629883
648,7108.03320312
652,1255.41479492
664,1142.21679688
666,2238.01220703
672,934.984985352
676,2260.47631836
678,4554.25341797
682,1961.93334961
686,2855.91308594
688,2389.99389648
689,1160.63696289
690,1807.15124512
692,12589.5869141
695,1730.37805176
697,3941.88037109
698,2315.69799805
706,2758.74609375
708,1486.87268066
712,2951.85986328
715,4318.42724609
717,1302.72058105
