id,loss
4,1562.33105469
6,1726.79417969
9,9361.7540625
12,6944.37746094
15,830.501914062
17,2278.88285156
21,2012.74015625
28,917.251210937
32,2653.30105469
43,3241.59054688
46,2675.75789063
50,906.813085937
54,1336.60433594
62,2341.04308594
70,1904.50976562
71,5473.92160156
75,2025.14214844
77,1907.50796875
81,2295.90148438
83,2268.16679687
87,1687.81316406
97,2147.74277344
103,1120.3990625
119,1094.38660156
120,1458.02632812
127,921.322382812
138,4877.55027344
141,2747.42828125
148,1085.9725
150,2427.43347656
151,2306.56515625
158,1467.86886719
160,6308.47230469
165,2579.27398438
168,3803.82511719
169,3802.31699219
177,3209.97453125
178,3597.38660156
184,2206.82359375
194,8400.26019531
198,1598.53632812
203,3855.35667969
211,2355.98292969
217,1239.04132813
219,1195.994375
221,5644.96542969
227,1721.58640625
230,1265.66785156
235,1721.62464844
240,726.428320312
243,2636.06804688
249,5855.04617188
253,2932.51472656
258,1274.64355469
261,1670.43117188
263,3549.69535156
264,2745.20917969
265,4205.63332031
268,1854.02457031
271,1052.195
274,5891.7546875
275,763.882109375
279,1545.728125
282,1656.77574219
286,3465.89265625
288,1260.1103125
294,2233.68628906
296,1088.453125
297,1588.00132813
300,777.245898438
303,9973.66148437
314,1231.88757812
315,4848.92488281
321,2554.86410156
323,3986.78152344
330,3396.17570312
341,1679.83113281
342,4581.26777344
352,1564.86777344
353,3592.26988281
360,6833.013125
361,2145.1346875
362,4207.79269531
366,1152.35472656
372,3245.39867188
376,2656.39679687
377,2271.44410156
379,1560.98527344
380,4014.46910156
387,1839.66457031
392,1925.13554688
394,11799.7251563
395,1547.96652344
397,1467.34152344
407,6374.55398438
411,9748.35640625
416,2703.793125
417,1550.00871094
419,4224.03414062
428,6106.16695312
431,1828.60898438
436,8529.77777344
438,1379.29820313
445,6537.95105469
446,7504.72203125
455,1635.72476562
456,1103.40015625
461,995.905429688
463,1704.00734375
464,3529.95402344
466,1536.52003906
467,1234.00800781
470,1182.43890625
475,1469.543125
482,3531.11960937
490,3523.67207031
496,1684.96816406
497,4921.48238281
508,2982.81875
510,1814.4609375
512,2042.648125
513,3368.60347656
523,2037.06347656
531,5193.48820312
532,2417.37101562
533,1319.62109375
537,1190.00613281
544,4907.78445313
547,3172.92390625
556,7997.39066406
565,1484.50257812
566,1320.33566406
571,1477.21222656
573,1784.74042969
574,887.411015625
581,1840.87042969
585,1973.71332031
589,1774.24964844
597,1693.02636719
601,3020.26019531
602,1748.79746094
613,1505.45339844
616,1385.87148437
619,1784.52015625
622,1751.50226563
623,2126.42445313
629,1588.74207031
634,1373.52996094
638,1058.19113281
642,1052.31753906
643,2183.59535156
645,1044.19277344
648,8703.26257813
652,1335.505625
664,908.258554688
666,2339.34402344
672,946.274609375
676,2118.56738281
678,4684.26285156
682,1798.42625
686,3157.04523437
688,2035.215
689,1220.27484375
690,1635.82496094
692,11503.2326172
695,1590.39363281
697,4837.95078125
698,1970.48996094
706,2471.99351562
