,loss
0,1947.02099959
1,1685.68504068
2,4228.57651473
3,983.028503862
4,3240.65654239
5,4329.14025481
6,1155.32659707
7,6836.70729272
8,8641.91828761
9,6963.79536298
10,4475.88433923
11,5702.17752134
12,2067.72703557
13,1005.97636074
14,586.163362712
15,1092.85740535
16,8315.5041664
17,1393.42883455
18,4313.47126536
19,2399.86899096
20,968.477959394
21,895.829467036
22,1153.7372496
23,1953.771873
24,2229.59827786
25,2079.01152593
26,2140.43322101
27,1260.71502358
28,6747.27688661
29,1927.01188558
30,2591.7716396
31,1782.15781077
32,4572.87653692
33,3314.10644167
34,1317.68026237
35,1329.58010712
36,4021.46792382
37,13643.7294239
38,1616.64307527
39,2855.87872599
40,959.32934956
41,5623.26032907
42,4323.61417327
43,2499.15026285
44,1226.91995918
45,11466.7830163
46,1088.97925077
47,762.840588521
48,1199.50823366
49,1500.92102873
50,2523.70227569
51,2293.52026134
52,2033.57876589
53,2666.56288263
54,1836.18183998
55,2053.80462977
56,1498.91591949
57,1658.13731791
58,2534.4629919
59,3910.21442542
60,1921.34318342
61,1208.98822387
62,1260.09874633
63,2645.58090351
64,1734.39588567
65,18640.1298075
66,1282.22180818
67,1475.745538
68,1459.10010579
69,4944.3620201
70,1120.83363192
71,3749.5254926
72,1870.9346535
73,5198.6406092
74,1567.99070596
75,1567.02316868
76,1984.50501848
77,2081.18110026
78,3653.34442498
79,3075.77327346
80,1722.08904781
81,4938.89895669
82,2015.66271173
83,1070.1040264
84,1394.37999372
85,1367.12895941
86,1215.4889721
87,1257.49980353
88,1038.8237316
89,529.939215484
90,1261.28902486
91,1702.27208046
92,1486.82317603
93,2219.6259611
94,4385.84090671
95,2516.69815193
96,1930.03820131
97,3334.33308138
98,1020.73471551
99,2428.5453487
100,1180.43690651
101,3197.02539207
102,1608.03822037
103,1878.27103459
104,4536.72435116
105,1209.52976203
106,2707.56954893
107,1459.75728204
108,3447.12921844
109,1619.69367411
110,5425.50679018
111,1144.17536339
112,1109.34184749
113,2205.58249532
114,3392.20190632
115,1411.18857919
116,774.667338205
117,1925.56589529
118,2534.50571094
119,2150.37689355
120,1781.36642392
121,1462.00953532
122,5413.85728334
123,3963.03141626
124,3364.70379527
125,12350.7686021
126,1902.71329832
127,2056.47458124
128,2468.20116943
129,8363.1086288
130,2201.01065048
131,2054.67975161
132,2715.31242519
133,1312.16116521
134,2515.55782032
135,1229.54013176
136,5463.04524438
137,1361.55561153
138,5692.99838741
139,761.686701795
140,1584.35379688
141,1074.76006941
142,2094.46304524
143,1296.24852243
144,1379.22637621
145,1370.06714277
146,3651.5495587
147,1820.03661481
148,1743.74761438
149,845.656333567
150,1130.43655158
151,3189.43938479
152,3496.70195571
153,1756.67267451
154,3958.28268893
155,1667.42647299
156,3198.10542377
157,2659.23172471
158,1644.60283722
159,1184.19703473
160,5166.59422629
161,1301.96687531
162,1330.62849849
163,1887.81085865
164,2937.93614473
165,1555.41955167
166,1386.67762543
167,1114.98590622
168,1277.79043407
169,2321.03117914
170,3809.86190064
171,1209.05025276
172,751.691015676
173,4918.54987272
174,3336.90565134
175,2268.84798244
176,4165.77049092
177,7247.20880947
178,1849.71521394
179,4266.76107301
180,586.594990596
181,2505.10024436
182,1889.25894768
183,3029.12251944
184,1432.16740006
185,2585.57971985
186,1444.57628292
187,5950.73898096
188,1392.44418376
189,2186.07283011
190,3799.00574973
191,1134.01720901
192,1689.7439425
193,2240.88493031
194,2199.05978592
195,4437.95572217
196,2305.62571106
197,1429.72063488
198,1932.58460218
199,1293.75999962
200,7964.1445552
201,1676.36490984
202,3599.24040258
203,3478.3446159
204,2497.99376118
205,2640.33590908
206,2397.47014253
207,1388.19372342
208,7828.21057246
209,1489.79089965
210,1241.11212832
211,6024.15475082
212,1732.04882121
213,2710.33348083
214,2108.11496109
215,776.445234079
216,2091.34811942
217,917.995974787
218,690.728442282
219,3047.70284974
220,1814.57664552
221,2528.14963196
222,879.744753829
223,1797.62436377
224,1727.37330275
225,1200.70280606
226,2773.3962087
227,3178.69570801
228,12413.2765226
229,5725.18945377
230,2574.75449028
231,1716.17688734
232,1747.52433018
233,1338.62517553
234,1791.64577175
235,2878.17050413
236,668.268363822
237,1664.40379498
238,2248.71686973
239,839.794812414
240,1064.47753971
241,5490.38271168
242,1147.34278852
243,1665.76857748
244,1302.53340961
245,2429.10174988
246,3070.12593744
247,1410.08127316
248,1305.66709919
249,3090.31212504
250,3561.71120274
251,1466.72322537
252,5437.59810899
253,3475.51242822
254,1383.98207267
255,9621.65974667
256,3253.27590417
257,4211.13272774
258,1360.0103416
259,3262.96907905
260,1166.01170278
261,1493.79349848
262,1301.21506813
263,1913.06861104
264,3269.72387027
265,3883.32739408
266,2017.46554348
267,1694.17704434
268,1933.29803685
269,1502.45871059
270,2682.40884301
271,1170.74973637
272,2284.59747403
273,3552.96854094
274,2212.97494706
275,1194.51664218
276,3097.00361566
277,2419.72524463
278,1376.61128491
279,2067.14741311
280,10800.5892414
281,2247.21881222
282,1834.54074131
283,7115.94706513
284,3861.17983623
285,4747.36873908
286,4814.66534116
287,1981.5694975
288,2992.40468682
289,2317.70851407
290,1919.96183305
291,2481.628962
292,1253.30514597
293,2128.99625883
294,6127.18997657
295,1187.8847438
296,1201.89182228
297,2462.6862888
298,728.690312827
299,1211.28240633
300,1389.0276175
301,7934.66573452
302,1302.04087678
303,5805.7822362
304,1968.83821672
305,1572.70737956
306,1619.51254197
307,4801.18211688
308,2171.90128754
309,1049.21631882
310,1812.92198456
311,3399.40468012
312,857.892677511
313,2634.43101585
314,3900.43747471
315,3349.56622846
316,1406.06080357
317,5599.21511215
318,1994.31365217
319,6862.85918514
320,10004.1802496
321,2499.49998539
322,4303.52386923
323,1322.1504417
324,5046.97896706
325,11683.5547179
326,1698.47380879
327,4648.13384834
328,1645.01611314
329,2004.38464006
330,1284.38152727
331,969.301140005
332,890.808194894
333,6429.08641676
334,3778.57989639
335,1109.94699194
336,952.781282369
337,2285.19829694
338,3135.70352023
339,1022.15284659
340,1405.79918873
341,2432.33345476
342,2265.33492721
343,3657.8368624
344,2500.37346123
345,2956.34296014
346,1929.41284628
347,2026.83523334
