,loss
0,1946.51813341
1,1699.73299268
2,4226.57410198
3,979.096884824
4,3238.85522098
5,4311.3154991
6,1169.97766364
7,6794.63857482
8,8606.24195505
9,6944.34705422
10,4447.30832543
11,5741.18002208
12,2081.54074388
13,1009.18905198
14,614.865045965
15,1094.9094023
16,8363.95573571
17,1404.70730555
18,4365.4895173
19,2387.90284767
20,965.263483768
21,895.483854625
22,1122.9461707
23,1984.89663178
24,2246.45375354
25,2063.66313423
26,2107.82087693
27,1265.95455964
28,6720.96590367
29,1892.01262364
30,2590.99477342
31,1788.99163739
32,4565.75144473
33,3315.13558541
34,1319.87259709
35,1337.29657582
36,3986.223182
37,13770.5316128
38,1623.97428923
39,2877.7827133
40,959.323966354
41,5612.43628957
42,4328.59959929
43,2498.71127189
44,1227.86102967
45,11551.8234444
46,1077.20083446
47,748.563333092
48,1202.2687463
49,1517.81535495
50,2526.55585774
51,2304.02956953
52,2041.24520343
53,2679.1586066
54,1844.66019558
55,2065.09997742
56,1499.30074606
57,1656.66484479
58,2531.90480132
59,3919.62234151
60,1904.17646619
61,1218.37227596
62,1257.61375157
63,2608.16864322
64,1751.7588656
65,19531.8507731
66,1301.77316402
67,1443.08988984
68,1471.54745083
69,4972.53703978
70,1123.09584023
71,3672.72573831
72,1883.62730083
73,5224.60453678
74,1567.21844662
75,1573.11198946
76,1998.33447744
77,2098.66891988
78,3632.24615789
79,3061.91140943
80,1748.58482448
81,4911.27451753
82,2038.22789233
83,1064.15710263
84,1395.58354935
85,1366.30643353
86,1221.3021121
87,1265.067501
88,1036.93012066
89,539.50489215
90,1281.67326784
91,1715.89191258
92,1468.57023453
93,2203.92857567
94,4403.02956609
95,2499.74636653
96,1934.30222614
97,3345.28324033
98,1045.30275675
99,2435.79724757
100,1179.52280566
101,3199.21031781
102,1617.21954673
103,1886.29679045
104,4560.90815208
105,1232.51043622
106,2727.5691205
107,1489.44285907
108,3408.32048395
109,1602.12729936
110,5390.56517059
111,1135.83372015
112,1104.08933427
113,2180.29392433
114,3411.78972562
115,1407.8492127
116,785.182231865
117,1928.45394657
118,2525.20600652
119,2153.53249765
120,1786.6566079
121,1424.406623
122,5403.9275647
123,3983.53661927
124,3389.02325488
125,12400.225699
126,1915.14514533
127,2076.7858586
128,2480.15922078
129,8337.97106958
130,2209.03781506
131,2060.16852805
132,2698.82778942
133,1309.71923269
134,2498.83756699
135,1225.84858083
136,5452.70392447
137,1346.50077396
138,5712.72328772
139,755.35504894
140,1587.150662
141,1092.31078631
142,2093.60137786
143,1304.02560241
144,1398.045103
145,1376.86310379
146,3647.60390285
147,1826.24250479
148,1766.15302899
149,841.402909147
150,1094.17807021
151,3151.7639251
152,3520.10060089
153,1755.28449763
154,3945.37874759
155,1641.35911889
156,3174.9373681
157,2621.78028087
158,1661.84107056
159,1189.0750874
160,5152.69731632
161,1309.10873167
162,1307.0403895
163,1909.73676408
164,2907.67121155
165,1557.5345232
166,1387.57158379
167,1099.25535439
168,1281.65046578
169,2283.51756526
170,3800.58948674
171,1221.59224419
172,729.53381608
173,4895.61266728
174,3332.1064341
175,2261.80217443
176,4141.07550195
177,7202.32543289
178,1855.55207362
179,4238.71195722
180,591.849160859
181,2526.96101335
182,1901.23997468
183,3036.44792306
184,1438.11194888
