id,loss
4,1672.30992432
6,1753.33971436
9,8507.22676758
12,7223.7909375
15,777.385869141
17,2171.25130127
21,2055.2081665
28,829.744696045
32,2908.96218262
43,2970.24111816
46,2775.01999512
50,886.89744751
54,1069.11560059
62,2128.27636719
70,2217.17065674
71,4573.19383301
75,2153.49055908
77,2238.90203857
81,2515.12772949
83,2450.86116211
87,1665.35628906
97,1781.83845947
103,986.730900879
119,945.54067627
120,1669.48404053
127,977.002163086
138,4681.07947266
141,2878.07199219
148,824.631237793
150,2413.87611816
151,2193.36485107
158,1258.25965332
160,5992.87708984
165,2176.6550293
168,3575.21277344
169,3982.33164551
177,2888.89457031
178,3636.78709473
184,2225.34421875
194,8476.24454102
198,1593.29547607
203,3448.38706543
211,2263.12191895
217,1204.82137451
219,1038.28693604
221,5773.43375977
227,1755.85591553
230,1351.62970459
235,1877.2530957
240,719.905018311
243,2860.50033691
249,5875.33209961
253,2710.10900391
258,1418.23696533
261,1724.72802734
263,3412.28174316
264,2430.90620605
265,4158.98083984
268,1841.54173584
271,990.457785645
274,5833.61138672
275,729.755592041
279,1465.32028076
282,1723.99134521
286,3472.1166748
288,1120.57210449
294,2039.61798096
296,1021.80825439
297,1387.97416748
300,771.355783691
303,8971.06183594
314,1048.94758423
315,4716.2590332
321,2453.55939209
323,3911.24421875
330,3416.45548828
341,1995.16265381
342,4304.59428711
352,1618.14992188
353,3539.56623535
360,5878.92004883
361,2124.14152344
362,4432.85961426
366,1219.29958984
372,3370.74021484
376,2810.12722656
377,1903.00648437
379,1617.5161792
380,3793.79030762
387,1629.82071045
392,1963.02290527
394,10054.5637109
395,1520.43463135
397,1463.01840576
407,6402.71700195
411,8664.40763672
416,2344.74720703
417,1516.88376221
419,5136.90157227
428,5803.88875977
431,1723.05109375
436,8137.32629883
438,1647.89811523
445,6255.0122168
446,7555.80017578
455,1339.72403809
456,1168.40041504
461,923.520860596
463,1734.80716553
464,3401.50464844
466,1577.94538086
467,899.473614502
470,1238.0962085
475,1482.36668457
482,3041.34171387
490,3841.15945312
496,1784.90375732
497,4658.43727539
508,2872.57680176
510,1748.4439209
512,2043.98015137
513,3502.86829102
523,1667.22114502
531,4935.06106934
532,2243.99164551
533,1220.32689209
537,1187.81145264
544,4587.20362305
547,2447.29664062
556,7826.26014648
565,1392.55
566,1149.31884766
571,1547.17947998
573,1914.47638672
574,931.645936279
581,2074.34015869
