,loss
0,1898.23354153
1,1828.5448247
2,4317.15997887
3,990.423565628
4,3206.70487768
5,4375.12140772
6,1245.80969264
7,6662.12948167
8,8485.46867328
9,6766.05132167
10,4697.7928337
11,5808.54236738
12,2080.89950269
13,1073.86833591
14,520.53812065
15,1105.32470193
16,8374.33492231
17,1415.6587625
18,4076.8303118
19,2310.43314629
20,1048.51680016
21,931.477690169
22,1141.93258849
23,2025.95973724
24,2345.34282903
25,2196.20687606
26,2158.73381641
27,1255.68000612
28,6708.97468128
29,1922.56265398
30,2651.40124936
31,1867.00352981
32,4772.03797145
33,3397.30580946
34,1379.66601641
35,1307.76667594
36,4092.36288567
37,13917.4532644
38,1616.65959496
39,2935.55102888
40,989.084319099
41,5672.80786277
42,4392.61769818
43,2443.87704928
44,1291.03682647
45,11326.9123835
46,1140.13947423
47,863.704525599
48,1197.37345288
49,1499.86175632
50,2488.79212856
51,2271.19633299
52,2081.37572974
53,2481.29195938
54,1903.81853973
55,2037.4220457
56,1511.01204651
57,1612.22035797
58,2399.42832772
59,4018.26361262
60,1925.93985607
61,1245.08073394
62,1247.56678248
63,2656.15294845
64,1770.66906418
65,19073.6672872
66,1345.28020091
67,1539.28942163
68,1381.34236106
69,4899.00109483
70,1082.45410906
71,3647.33135407
72,1942.3498198
73,5144.49400373
74,1554.25926133
75,1541.25505532
76,1981.31173055
77,2250.98406358
78,3701.99971605
79,3189.9018586
80,1639.33727692
81,5062.99725532
82,1975.61634308
83,1092.93876069
84,1431.46145616
85,1352.05657398
86,1214.61656229
87,1345.85660666
88,1051.75228252
89,571.061933794
90,1334.44029939
91,1826.06037152
92,1449.42555907
93,2217.67745465
94,4423.84196772
95,2628.75148949
96,2053.28700543
97,3412.16656132
98,1104.99336621
99,2478.01630944
100,1208.66433942
101,3244.28440875
102,1507.45462346
103,1855.49845439
104,4541.38950633
105,1361.99448032
106,2776.83011499
107,1396.01125165
108,3348.79929238
109,1586.34697282
110,5471.88483826
111,1154.59118108
112,1146.51598164
113,2198.9916245
114,3617.96565369
115,1506.42347638
116,750.46369814
117,2020.92010762
118,2456.20924493
119,2158.56177078
120,1819.70550773
121,1473.54216094
122,5365.68572678
123,3973.4655405
124,3445.78137648
125,12209.9796293
126,1958.82595356
127,2063.96675846
128,2475.50030501
129,8268.0584801
130,2296.61180459
131,2038.36626667
132,2861.89339404
133,1394.97327652
134,2674.35420035
135,1211.447405
136,5437.84140546
137,1333.10689441
138,5855.40536737
139,762.641319518
140,1557.52426739
141,1075.50641211
142,2098.07142843
143,1342.0955484
144,1406.98305721
145,1394.35291507
146,3688.06350184
147,1928.05876028
148,1762.52868383
149,866.78954568
150,1203.76676744
151,3101.40642804
152,3490.82127333
153,1885.58456267
154,3896.34541708
155,1527.20885599
156,3420.52373992
157,2792.39372479
158,1636.97245815
159,1263.13602516
160,5171.00813076
161,1407.13899479
162,1483.1019548
163,1850.44919909
164,2945.96865791
165,1644.33759436
166,1403.63908186
167,1076.15427308
168,1339.82458782
169,2316.54767049
170,3686.24001324
171,1203.3796229
172,808.742637708
173,5027.64660288
174,3379.15550973
175,2173.61117171
176,4236.692145
177,7051.40185999
178,1805.06259362
179,4294.20237881
180,592.213077534
181,2497.60485034
182,1921.619638
183,3072.70765913
184,1473.89149028
185,2678.27594136
186,1416.98087875
187,6079.03348075
188,1345.73427574
189,2112.8021488
190,3942.17604557
191,1194.73380893
192,1729.15890304
193,2376.43882755
194,2150.25535712
195,4429.04771834
196,2448.30318722
197,1396.14526817
198,2011.80490959
199,1317.16002692
200,8075.53402127
201,1675.55738057
202,3732.27712262
203,3433.21942322
204,2800.08264257
205,2613.69291777
206,2491.59797152
207,1321.26800787
208,7862.67037253
209,1551.35963195
210,1378.55654304
211,5794.59782273
212,1781.98830184
213,2644.01351612
214,2127.67371823
215,790.307034318
216,2216.15347909
217,935.748626083
218,648.266671516
219,2979.24697606
220,1842.00220026
221,2506.75638037
222,839.679011627
223,1824.55351033
224,1688.17672699
225,1190.89559066
226,2748.5972376
227,2867.90576861
228,11911.712352
229,5712.73570786
230,2428.13545347
231,1639.53974402
232,1818.43411597
233,1294.86058998
234,1755.85677784
235,2838.98886847
236,669.652592027
237,1600.37179603
238,2256.04662236
239,872.97398031
240,1053.60099748
241,5448.98477944
242,1157.81789401
243,1634.90973179
244,1281.87427984
245,2488.87256421
246,3042.28705828
247,1424.23866111
248,1371.61333925
249,3237.67720116
250,3730.76163235
251,1582.03212108
252,5118.89611632
253,3421.80261888
254,1407.07063189
255,9864.86935319
256,3100.83285399
257,4072.06508113
258,1294.25968951
259,3192.90882396
260,1200.63611907
261,1425.51896938
262,1342.97129914
263,1801.4347399
264,3246.21103466
265,3938.8318697
266,1909.3663121
267,1775.26586097
268,1958.5673143
269,1543.24474997
270,2652.45769601
271,1155.37051947
272,2213.35132622
273,3595.20797373
274,2203.94295305
275,1170.76252068
276,3173.46548163
277,2395.03364937
278,1442.10793048
279,2099.53265858
280,10696.3684773
281,2219.64051638
282,1902.16973914
283,7098.29407531
284,3997.56506259
285,4655.50727033
286,4724.72392927
287,1986.00012764
288,3130.05824535
289,2445.75529861
290,1931.09846804
291,2447.9110144
292,1328.87122786
293,2179.45923552
294,6171.78420883
295,1308.58617962
296,1214.69585021
297,2330.32574271
298,714.56437888
299,1215.93383531
300,1302.57462548
301,8872.34708518
302,1279.65188255
303,5657.31455361
304,2024.2217096
305,1577.59727866
306,1581.03651693
307,4962.28588909
308,2053.48384084
309,1070.90140904
310,1733.28913855
311,3306.19123197
312,831.556856659
313,2759.86492129
314,3903.81763198
315,3401.09148456
316,1343.69886132
317,5609.96549442
318,1981.18234119
319,7173.51575002
320,9834.33864643
321,2433.95705635
322,4028.51780477
323,1272.54519283
324,5054.32442752
325,11696.514478
326,1682.66010249
327,4825.81221829
328,1694.75988193
329,2036.61718651
330,1319.59865212
331,944.288035431
332,890.890205812
333,6449.59615056
334,3752.19256654
335,1202.44379069
336,921.711156945
337,2198.36588156
338,3137.66270949
339,989.300591867
340,1470.79263988
341,2497.91603377
342,2137.25655801
343,3683.29082944
344,2467.91679914
345,3031.86914149
346,1942.91616737
347,2014.7811764
348,1768.11629628
349,3777.80142919
350,2390.40588496
