,loss
0,1989.6738605
1,1858.70550789
2,4303.26945876
3,1001.73848673
4,3172.93154215
5,4367.3065386
6,1217.26607049
7,6509.56474456
8,8365.04832307
9,6867.68359492
10,4614.92026526
11,5812.24459129
12,2112.32218148
13,1031.74151943
14,664.548846188
15,1169.79276349
16,8534.39712122
17,1444.05948557
18,4066.65293409
19,2346.25325681
20,1009.08674778
21,954.05667633
22,1197.85931113
23,2093.38200822
24,2447.49392491
25,2251.80961651
26,2122.20028205
27,1271.18745622
28,6483.4927303
29,1900.03761302
30,2756.59589242
31,1875.00615688
32,4745.70524072
33,3504.0512571
34,1373.75465213
35,1336.23247602
36,4065.69085396
37,14691.3296552
38,1606.21995599
39,3066.15027776
40,964.902816947
41,5433.83224022
42,4373.46859094
43,2520.34723059
44,1351.864103
45,11920.5896076
46,1084.73818835
47,819.421484592
48,1216.41812642
49,1501.25439442
50,2448.10370861
51,2249.69151844
52,2085.24102842
53,2478.79853065
54,1941.01398542
55,2090.87722714
56,1490.8009262
57,1590.80426352
58,2352.77872087
59,4120.22991194
60,1924.34607289
61,1283.93594408
62,1281.27283233
63,2669.62934863
64,1823.68260584
65,19534.7968942
66,1318.70155015
67,1521.96827171
68,1434.69175471
69,4694.60353835
70,1158.80663492
71,3696.94920303
72,1953.97066858
73,5108.93795044
74,1604.70383402
75,1524.20566314
76,1976.2080977
77,2325.95950297
78,3776.42775503
79,3193.09707914
80,1703.26268435
81,4996.59019693
82,2014.42703318
83,1025.59853294
84,1396.38542942
85,1397.9309053
86,1228.46134856
87,1409.68184214
88,974.541021429
89,602.558044047
90,1322.39843046
91,1817.49294285
92,1439.97210378
93,2284.11733518
94,4426.74417757
95,2690.09336165
96,2125.10005388
97,3520.15303041
98,1229.77768962
99,2488.98323949
100,1162.96473955
101,3351.23344983
102,1513.95718603
103,1895.60882316
104,4395.09226257
105,1458.93212146
106,2851.08247564
107,1457.27089446
108,3446.148627
109,1620.04109864
110,5243.2027407
111,997.437543226
112,1191.22256696
113,2192.48194003
114,3646.68683366
115,1596.24743693
116,617.744170073
117,2085.35759022
118,2476.48930569
119,2222.89209648
120,1824.56402559
121,1464.22549305
122,5391.77808013
123,3853.35231339
124,3468.72659363
125,12596.2618528
126,1962.15284071
127,2131.64783979
128,2573.44651931
129,8067.69051879
130,2329.12488399
131,2115.90561963
132,2807.42003334
133,1442.22852553
134,2633.16956449
135,1300.74022392
136,5265.97380724
137,1300.07112538
138,5904.65902837
139,753.855071122
140,1607.926747
141,1005.51242954
142,2077.04538714
143,1398.65727538
144,1436.54786232
145,1408.07328069
146,3611.17543125
147,1968.29834753
148,1757.61469258
149,774.219622841
150,1172.78343078
151,3187.61922791
152,3448.85531336
153,1919.27245413
154,3919.25256304
155,1572.51080089
156,3459.11594954
157,2748.90365327
158,1583.32273554
159,1319.29616892
160,5103.80854348
161,1407.58514916
162,1505.38716939
163,1970.20302649
164,2910.64467854
165,1695.55485366
166,1336.0621703
167,1104.00407349
168,1408.83604518
169,2333.8507911
170,3711.35218537
171,1151.81213987
172,842.3095665
173,4821.32902784
174,3413.62202201
175,2252.82560691
176,4284.02716629
177,7001.89152487
178,1816.95755446
179,4262.95898492
180,551.683178289
181,2553.10697046
182,1912.47489473
183,3094.56590404
184,1499.85377095
185,2704.52676645
186,1434.26915524
187,5984.72125309
188,1385.17828427
189,2198.09438813
190,3876.60158635
191,1222.46091417
192,1759.4077856
193,2489.81062802
194,2100.50345124
195,4417.61964381
196,2485.96843008
197,1437.26484457
198,1996.56060335
199,1326.08545568
200,7900.87838362
201,1706.37073227
202,3717.77018565
203,3393.62173082
204,2844.27923177
205,2573.55241704
206,2569.14879617
207,1383.54423023
208,7744.66991582
209,1602.30690539
210,1347.70828362
211,5756.00017764
212,1790.09331347
213,2681.88237003
214,2080.76910308
215,760.734243717
216,2306.4504592
217,844.83590681
218,685.46715054
219,3014.73487215
220,1868.69662166
221,2540.24370485
222,764.693488542
223,1888.73441793
224,1773.62872354
225,1205.43758825
226,2706.94863744
227,2977.73821671
228,12465.6127756
229,5551.59929181
230,2476.16381098
231,1627.84377335
232,1789.2769778
233,1301.64730776
234,1779.1245737
235,2833.48714464
236,602.928871823
237,1631.75628705
238,2314.35264924
239,792.999616972
240,1059.01419677
241,5533.72491383
242,1126.31323913
243,1706.11969552
244,1330.55125715
245,2508.05034688
246,3101.90404175
247,1416.35588652
248,1434.4169094
249,3318.02723644
250,3794.83154556
251,1509.7614552
252,5207.70658449
253,3466.12276133
254,1288.20941805
255,10072.3134729
256,3160.39930597
257,3894.83539227
258,1309.29864777
259,3203.88987303
260,1210.32554049
261,1455.68876925
262,1388.40033175
263,1748.22258555
264,3267.81623682
265,3956.06669574
266,1991.81742004
267,1827.39191402
268,1982.61553796
269,1545.81886479
270,2680.78310239
271,1133.23030569
272,2265.37318698
273,3573.69631871
274,2176.20347458
275,1205.39294474
276,3154.94281183
277,2403.37653404
278,1399.67225859
279,2108.75072606
280,10444.673561
281,2222.48085063
282,1945.70589388
283,7016.85272889
284,3972.10808894
285,4512.59429926
286,4712.97496262
287,2048.17514559
288,3231.0209514
289,2551.33695856
290,1919.47985999
291,2518.31738609
292,1304.75433135
293,2210.40146886
294,6045.05085317
295,1340.43313765
296,1170.29085621
297,2416.74810988
298,705.068775758
299,1185.44335711
300,1376.68211244
301,9180.97129039
302,1306.11066099
303,5789.29103533
304,2105.36496813
305,1603.70492705
306,1578.50500909
307,5035.3806651
308,1984.35450214
309,1049.04896273
310,1727.17818979
311,3292.38906519
312,830.130887707
313,2773.64666475
314,3953.63501044
315,3420.33768161
316,1375.11601414
317,5555.69952415
318,2023.70341915
319,7113.43672989
320,9529.76350016
321,2458.93531236
322,3864.6780957
323,1307.70179022
324,5105.37033265
325,11471.5813248
326,1675.69523963
327,4778.21172077
328,1779.9626477
329,2082.22416794
330,1353.89816087
331,903.730727635
332,787.980387599
333,6470.11022608
334,3770.81865792
335,1166.81840869
336,850.53894857
337,2170.65989215
338,3115.55217753
339,980.642869219
340,1452.96786702
341,2589.85216879
342,2185.79851927
343,3649.06855586
344,2506.40015771
345,3070.5010942
346,1988.55889521
347,1994.40850896
348,1753.06866557
349,3834.92701088
350,2478.38248966
351,4290.51304924
352,2692.96767928
353,2245.15559203
354,1115.47777502
355,1394.75786056
356,4300.0393221
357,2847.53580214
358,4284.97499243
359,1498.6273324
360,2010.18829356
361,1221.29240415
362,1182.29189811
363,1796.99380508
364,3184.59086516
365,3039.63818236
366,1928.5802515
367,827.695024346
368,642.838117591
369,1511.52443044
370,4534.98086369
371,2171.93196245
372,932.17947686
373,3390.10706259
374,4804.04916848
375,1540.11701886
376,741.808755122
377,2059.93566141
378,5956.87287097
379,2520.99379717
380,5034.68113848
381,4890.41780872
382,3810.41543681
383,4717.42260539
384,1035.43992828
385,5120.99383075
386,1749.44272247
387,2916.45458714
388,5133.97396615
389,3985.26781105
390,1361.79107011
391,895.126846823
392,1525.88287556
393,7271.44196264
394,951.413107384
395,1013.01034058
396,1605.65460562
397,1360.46092404
398,1365.62854102
399,896.035195692
400,2291.16471893
401,4903.83350055
402,4732.66168574
403,1487.20585954
404,3279.31129805
405,902.742527369
406,2710.33671321
407,2426.34682729
408,1175.6725204
409,1947.22318746
410,3363.30584462
411,2161.91061359
412,1218.20636404
413,4721.9651958
414,3601.48631648
415,973.300230569
416,1249.98735921
417,1786.20509251
418,1698.35373495
419,2277.61988751
420,1607.76143344
421,5421.27278778
422,3047.95765878
423,1559.24901356
424,1768.52617105
425,4234.74233872
426,2783.75749203
427,3752.45574288
428,5754.06050496
429,1447.32761601
430,1624.6130029
431,2680.87814046
432,1424.09639311
433,838.773209833
434,4193.9450405
435,1091.23723594
436,1749.58900527
437,1924.71282477
438,721.820995876
439,2930.53167764
440,4993.53792405
441,1952.49554745
442,748.519435268
443,2087.87450091
444,4448.30631904
445,3140.31759122
446,2085.39004349
447,2052.77212176
448,7312.35584408
449,1009.2361956
450,1443.67844839
451,1630.74821281
452,1597.41436481
453,3374.0692904
454,1864.68987962
455,1864.58637692
456,7802.02371216
457,992.160958115
458,5373.58555188
459,3078.41175983
460,1385.44476997
461,3680.49444624
462,1153.61295876
463,2108.1854569
464,875.466298203
465,3675.79351826
466,1312.73612558
467,1515.10372458
468,2221.5349761
469,1618.44155608
470,941.528308743
471,2951.43451571
472,717.812286348
473,6806.86972423
474,1032.02872982
475,4051.07410196
476,3443.06110694
477,4562.22779745
478,2212.16714938
479,3104.74838617
480,2113.38562911
481,5537.22877579
482,2281.28391726
483,563.861207769
484,1580.32866815
485,3803.27733122
486,1501.01118819
487,1944.31302384
488,1937.01633863
489,1602.93358165
490,11865.2531771
491,1420.31952505
492,1418.64338248
493,963.036382311
494,1978.60467277
495,2073.11712803
496,4957.30802244
497,1521.14888631
498,1259.11979412
499,7471.11820212
500,1336.91633676
501,7004.61565931
502,1908.68460642
503,2027.34741622
504,2338.78238696
505,1633.67291642
