,loss
0,1917.25902653
1,1808.22108451
2,4263.09755332
3,1015.55073335
4,3245.77929656
5,4331.59906571
6,1214.7927985
7,6634.76679723
8,8363.78300488
9,6693.02603864
10,4699.69784205
11,5792.08708532
12,2108.36138174
13,1026.56268894
14,530.041202977
15,1136.29793036
16,8244.31570811
17,1403.4123148
18,3991.81805329
19,2337.06112621
20,1043.42415691
21,924.820441331
22,1143.09043115
23,1982.61371028
24,2313.08557915
25,2164.98142072
26,2169.03741464
27,1214.01096291
28,6720.05841085
29,1902.36342449
30,2642.55413113
31,1880.04896639
32,4706.74896172
33,3408.97780819
34,1354.3101092
35,1309.53359575
36,3956.97567832
37,13809.196565
38,1603.40687144
39,2918.2372976
40,969.939885281
41,5652.84775152
42,4557.14254371
43,2411.57232361
44,1324.62146394
45,11411.7643939
46,1124.23054129
47,824.11549289
48,1208.17136648
49,1493.09874046
50,2478.60898891
51,2269.364668
52,2052.69627026
53,2472.02406524
54,1856.50237558
55,2055.60549174
56,1516.16094326
57,1637.50411373
58,2379.276827
59,4058.25000763
60,1952.56587709
61,1233.11318454
62,1247.4770288
63,2733.40234546
64,1773.07671388
65,19295.3834971
66,1316.29968272
67,1540.70896315
68,1357.4949769
69,4942.53771892
70,1094.57235373
71,3674.8613155
72,1850.85811352
73,5096.62776804
74,1566.53212199
75,1571.41008814
76,2018.67671842
77,2224.54992758
78,3756.43433866
79,3186.06675368
80,1609.82732986
81,5125.96629459
82,1978.4897341
83,1054.1228952
84,1452.33873609
85,1379.46209736
86,1213.29762859
87,1327.20435108
88,1013.50725676
89,572.783176328
90,1272.71481304
91,1852.39477569
92,1517.08983534
93,2229.57675125
94,4325.98683973
95,2632.94463548
96,2057.79950294
97,3361.13651784
98,1115.03267285
99,2470.11735329
100,1168.1006056
101,3365.85141415
102,1550.64927727
103,1896.41453024
104,4473.23547574
105,1317.44870743
106,2845.97005234
107,1474.77140519
108,3440.96965972
109,1638.4526326
110,5492.11657094
111,1160.48195605
112,1132.08334905
113,2248.28446838
114,3667.32955869
115,1486.33628296
116,748.919678209
117,2010.10355801
118,2474.27306166
119,2160.92869751
120,1770.24308562
121,1514.23859296
122,5530.21415219
123,4041.89669537
124,3397.22333738
125,11710.9945657
126,1972.92882041
127,2077.95496885
128,2500.16422075
129,8248.00660089
130,2307.53848967
131,2028.45553845
132,2767.74863263
133,1403.38520236
134,2809.27942202
135,1246.89991997
136,5476.8760084
137,1325.61103691
138,5826.5922267
139,737.468520866
140,1553.68305848
141,1036.16615306
142,2064.51376625
143,1371.18552779
144,1377.81037812
145,1403.22372602
146,3636.85123037
147,1907.47677227
148,1793.98236181
149,855.575956127
150,1201.53164409
151,3142.77457323
152,3595.08296066
153,1829.34581209
154,3917.16739707
155,1612.66523779
156,3342.14595152
157,2934.36026358
158,1660.50980069
159,1228.51715891
160,5129.60379317
161,1386.17700076
162,1459.46562144
163,1885.46216428
164,3017.65931765
165,1595.75174489
166,1356.95353441
167,1094.82421238
168,1300.10895049
169,2329.77597553
170,3695.13286767
171,1189.02070432
172,796.273485151
173,5148.90429507
174,3425.68309983
175,2184.55442744
176,4320.1040393
177,7063.25425837
178,1800.5001293
179,4299.43708218
180,611.073970203
181,2511.81832068
182,1864.84262003
183,3073.4156475
184,1456.62915999
185,2713.86887501
186,1421.79877903
187,6045.01778948
188,1300.81186742
189,2138.56070937
190,3847.67269302
191,1171.87271627
192,1668.4142386
193,2362.5180024
194,2176.62008211
195,4360.9784719
196,2383.53307151
197,1404.37626419
198,2047.97756895
199,1298.43814567
200,7863.04814658
201,1637.12590444
202,3745.60210369
203,3407.66406081
204,2803.44032457
205,2593.24481612
206,2454.86621386
207,1315.29705117
208,8046.16449395
209,1537.03559094
210,1366.54531196
211,5917.18007903
212,1795.56822215
213,2635.94241459
214,2220.3695911
215,797.220695909
216,2141.89847715
217,934.190440891
218,646.506383908
219,2946.01770295
220,1858.95635599
221,2518.02624907
222,837.865024289
223,1815.11506532
224,1710.27427825
225,1196.43958894
226,2822.53626981
227,2849.94762611
228,11900.6949661
229,5753.95366789
230,2410.9172218
231,1676.68153335
232,1756.0958082
233,1308.96059795
234,1738.32440794
235,2810.86684075
236,648.970701649
237,1635.53993465
238,2252.72016587
239,861.282230452
240,1077.02831683
241,5480.94312478
242,1142.06884681
243,1636.9936684
244,1274.90653174
245,2492.50674547
246,3065.7499362
247,1409.11781909
248,1334.22873454
249,3198.78954603
250,3781.27212222
251,1563.59920516
252,5225.16775872
253,3360.47447423
254,1388.05643625
255,9917.49723676
256,3258.17332561
257,4059.26585549
258,1321.96256692
259,3238.77855124
260,1164.23997909
261,1432.05743368
262,1331.49017026
263,1830.56000709
264,3368.86080223
265,3949.86436054
266,1927.94924117
267,1732.06220092
268,1973.7021501
269,1532.74326697
270,2653.35146417
271,1187.12596699
272,2264.35252389
273,3621.19367493
274,2191.88096585
275,1225.8666981
276,3180.24324519
277,2444.00430078
278,1436.3550561
279,2080.73176433
280,10944.3357507
281,2197.34669116
282,1872.00495856
283,7186.39092898
284,4015.2521653
285,4625.61440602
286,4656.61766371
287,2030.48236404
288,3121.99826604
289,2446.87544621
290,1945.40475916
291,2435.14367609
292,1316.18467819
293,2201.04267558
294,6425.38719678
295,1296.62136564
296,1198.64119833
297,2383.76568647
298,707.735887618
